LANGUAGE,REFERENCE GROUP,REFERENCE ASSOCIATION,REFERENCE WORD,TARGET GROUP,TARGET WORD,COSINE SIMILARITY
en,nouns,neuter,diaper,genders,woman,0.07999147
en,nouns,neuter,bumblebee,genders,woman,0.0346423
en,nouns,neuter,frog,genders,woman,0.044791814
en,nouns,neuter,spaghetti,genders,woman,0.058926795
en,nouns,neuter,toothbrush,genders,woman,0.07717237
en,nouns,neuter,pea,genders,woman,0.08570356
en,nouns,neuter,lettuce,genders,woman,0.0913051
en,nouns,neuter,wall,genders,woman,0.24592908
en,nouns,neuter,clock,genders,woman,0.1472301
en,nouns,neuter,dirt,genders,woman,0.03063788
en,nouns,neuter,dresser,genders,woman,0.08219894
en,nouns,neuter,sidewalk,genders,woman,0.08782931
en,nouns,neuter,washcloth,genders,woman,0.09397777
en,nouns,neuter,stove,genders,woman,0.038269423
en,nouns,neuter,tomato,genders,woman,0.019727446
en,nouns,neuter,sand,genders,woman,0.14471018
en,nouns,neuter,lemon,genders,woman,0.08353988
en,nouns,neuter,noodle,genders,woman,0.00012622251
en,nouns,neuter,box,genders,woman,0.16785869
en,nouns,neuter,candy,genders,woman,0.056116253
en,nouns,neuter,sandbox,genders,woman,0.06036742
en,nouns,neuter,snow,genders,woman,0.18323044
en,nouns,neuter,bench,genders,woman,0.16371635
en,nouns,neuter,drum,genders,woman,0.08049863
en,nouns,neuter,shoulder,genders,woman,0.25957042
en,nouns,neuter,table,genders,woman,0.14221281
en,nouns,neuter,bowl,genders,woman,0.15616879
en,nouns,neuter,pancake,genders,woman,0.022663161
en,nouns,neuter,fist,genders,woman,0.04701386
en,nouns,neuter,pajamas,genders,woman,0.037084788
en,nouns,neuter,button,genders,woman,0.021227097
en,nouns,neuter,toast,genders,woman,0.04701386
en,nouns,neuter,sponge,genders,woman,0.007962603
en,nouns,neuter,couch,genders,woman,0.08008789
en,nouns,neuter,cage,genders,woman,0.07489135
en,nouns,neuter,mattress,genders,woman,0.16161355
en,nouns,neuter,seesaw,genders,woman,0.09950477
en,nouns,neuter,necklace,genders,woman,0.033393636
en,nouns,neuter,melon,genders,woman,0.06033044
en,nouns,neuter,ladybug,genders,woman,0.029718358
en,nouns,neuter,pumpkin,genders,woman,0.069607645
en,nouns,neuter,star,genders,woman,0.19639537
en,nouns,neuter,pinecone,genders,woman,0.010489186
en,nouns,neuter,stripe,genders,woman,0.043638118
en,nouns,neuter,plane,genders,woman,0.15118887
en,nouns,neuter,chair,genders,woman,0.23681313
en,nouns,neuter,chest,genders,woman,0.13057718
en,nouns,neuter,movie,genders,woman,0.2451105
en,nouns,neuter,wing,genders,woman,0.1640086
en,nouns,neuter,ceiling,genders,woman,0.2304691
en,nouns,neuter,barn,genders,woman,0.20316976
en,nouns,neuter,burger,genders,woman,0.08353811
en,nouns,neuter,peanut,genders,woman,0.07286914
en,nouns,neuter,fingernail,genders,woman,0.010872966
en,nouns,neuter,head,genders,woman,0.25076956
en,nouns,neuter,key,genders,woman,0.15847103
en,nouns,neuter,bridge,genders,woman,0.21932746
en,nouns,neuter,belly,genders,woman,0.056116253
en,nouns,neuter,toaster,determiners,the,0.11780621
en,nouns,neuter,moon,determiners,the,0.12987399
en,nouns,neuter,broom,determiners,the,0.12885611
en,nouns,neuter,whale,determiners,the,0.07655629
en,nouns,neuter,fork,determiners,the,0.181339
en,nouns,neuter,mouse,determiners,the,0.10796478
en,nouns,neuter,snail,determiners,the,0.04846692
en,nouns,neuter,cat,determiners,the,0.17877144
en,nouns,neuter,spoon,determiners,the,0.05546736
en,nouns,neuter,sock,determiners,the,0.12098014
en,nouns,neuter,bean,determiners,the,0.16278295
en,nouns,neuter,soap,determiners,the,0.07710405
en,nouns,neuter,rock,determiners,the,0.1947597
en,nouns,neuter,toilet,determiners,the,0.20605972
en,nouns,neuter,rain,determiners,the,0.18433489
en,nouns,neuter,underpants,determiners,the,0.08298128
en,nouns,neuter,pants,determiners,the,0.10073172
en,nouns,neuter,tail,determiners,the,0.12920618
en,nouns,neuter,lip,determiners,the,0.14837442
en,nouns,neuter,butterfly,determiners,the,0.08826935
en,nouns,neuter,fish,determiners,the,0.18496615
en,nouns,neuter,boot,determiners,the,0.14531606
en,nouns,neuter,apple,determiners,the,0.16756214
en,nouns,neuter,sun,determiners,the,0.14691615
en,nouns,neuter,diaper,determiners,the,0.10251427
en,nouns,neuter,bumblebee,determiners,the,0.0004131727
en,nouns,neuter,frog,determiners,the,0.08470345
en,nouns,neuter,spaghetti,determiners,the,0.007102145
en,nouns,neuter,toothbrush,determiners,the,0.13938427
en,nouns,neuter,pea,determiners,the,0.19620275
en,nouns,neuter,lettuce,determiners,the,0.06849296
en,nouns,neuter,wall,determiners,the,0.15243782
en,nouns,neuter,clock,determiners,the,0.116772085
en,nouns,neuter,dirt,determiners,the,0.20605972
en,nouns,neuter,dresser,determiners,the,0.21675989
en,nouns,neuter,sidewalk,determiners,the,0.03699608
en,nouns,neuter,washcloth,determiners,the,0.1582716
en,nouns,neuter,stove,determiners,the,0.16012675
en,nouns,neuter,tomato,determiners,the,0.15613279
en,nouns,neuter,sand,determiners,the,0.15224361
en,nouns,neuter,lemon,determiners,the,0.03760326
en,nouns,neuter,noodle,determiners,the,0.1493914
en,nouns,neuter,box,determiners,the,0.1189011
en,nouns,neuter,candy,determiners,the,0.23301567
en,nouns,neuter,sandbox,determiners,the,0.042208403
en,nouns,neuter,snow,determiners,the,0.12510312
en,nouns,neuter,bench,determiners,the,0.058456928
en,nouns,neuter,drum,determiners,the,0.111392595
en,nouns,neuter,shoulder,determiners,the,0.1467565
en,nouns,neuter,table,determiners,the,0.14570408
en,nouns,neuter,bowl,determiners,the,0.07137035
en,nouns,neuter,pancake,determiners,the,0.20349641
en,nouns,neuter,fist,determiners,the,0.14677414
en,nouns,neuter,pajamas,determiners,the,-0.02804522
en,nouns,neuter,button,determiners,the,0.115247115
en,nouns,neuter,toast,determiners,the,0.14677414
en,nouns,neuter,sponge,determiners,the,-0.044932127
en,nouns,neuter,couch,determiners,the,0.025226707
en,nouns,neuter,cage,determiners,the,0.14179622
en,nouns,neuter,mattress,determiners,the,0.03619911
en,nouns,neuter,seesaw,determiners,the,0.091462106
en,nouns,neuter,necklace,determiners,the,0.024381474
en,nouns,neuter,melon,determiners,the,0.08935424
en,nouns,neuter,ladybug,determiners,the,0.16697136
en,nouns,neuter,pumpkin,determiners,the,0.070297234
en,nouns,neuter,star,determiners,the,0.17272222
en,nouns,neuter,pinecone,determiners,the,0.0075390455
en,nouns,neuter,stripe,determiners,the,0.2236461
en,nouns,neuter,plane,determiners,the,0.11120995
en,nouns,neuter,chair,determiners,the,0.1364686
en,nouns,neuter,chest,determiners,the,0.1156692
en,nouns,neuter,movie,determiners,the,0.15781204
en,nouns,neuter,wing,determiners,the,0.15374236
en,nouns,neuter,ceiling,determiners,the,0.08884509
en,nouns,neuter,barn,determiners,the,0.06873052
en,nouns,neuter,burger,determiners,the,-0.049512785
en,nouns,neuter,peanut,determiners,the,-0.018668082
en,nouns,neuter,fingernail,determiners,the,0.17884961
en,nouns,neuter,head,determiners,the,0.23639755
en,nouns,neuter,key,determiners,the,0.2049535
en,nouns,neuter,bridge,determiners,the,0.13840814
en,nouns,neuter,belly,determiners,the,0.23301567
en,adjectives,masculine,young,genders,man,0.15523437
en,adjectives,masculine,bald-headed,genders,man,0.013511215
en,adjectives,masculine,heavyset,genders,man,0.008352635
en,adjectives,masculine,bearded,genders,man,0.011243176
en,adjectives,masculine,middle-aged,genders,man,0.014792361
en,adjectives,masculine,handsome,genders,man,0.099706784
en,adjectives,masculine,white-haired,genders,man,0.0849222
en,adjectives,masculine,virile,genders,man,0.05385306
en,adjectives,masculine,well-dressed,genders,man,0.00387252
en,adjectives,masculine,burly,genders,man,0.022092635
en,adjectives,masculine,bastard,genders,man,0.02574312
en,adjectives,masculine,manlike,genders,man,0.11457671
en,adjectives,masculine,manly,genders,man,0.11620868
en,adjectives,masculine,rascal,genders,man,0.021423806
en,adjectives,masculine,God-fearing,genders,man,0.10944247
en,adjectives,masculine,dark-haired,genders,man,0.0849222
en,adjectives,masculine,full-bearded,genders,man,0.00034882658
en,adjectives,masculine,portly,genders,man,0.11620868
en,adjectives,masculine,one-eyed,genders,man,0.10348417
en,adjectives,masculine,good-looking,genders,man,0.031954426
en,adjectives,masculine,male,genders,man,0.24054413
en,adjectives,masculine,broad-shouldered,genders,man,0.0849222
en,adjectives,masculine,beast,genders,man,0.11260634
en,adjectives,masculine,youngish,genders,man,0.09936675
en,adjectives,masculine,grey-haired,genders,man,0.0849222
en,adjectives,masculine,bespectacled,genders,man,0.10348417
en,adjectives,masculine,goateed,genders,man,0.081708685
en,adjectives,masculine,balding,genders,man,0.12276333
en,adjectives,masculine,bull-necked,genders,man,0.0663259
en,adjectives,masculine,lantern-jawed,genders,man,0.029114237
en,adjectives,masculine,sixtyish,genders,man,0.09936675
en,adjectives,masculine,fine-looking,genders,man,0.031954426
en,adjectives,masculine,assailant,genders,man,0.037920263
en,adjectives,masculine,kind-hearted,genders,man,0.0849222
en,adjectives,masculine,silver-haired,genders,man,0.0849222
en,adjectives,masculine,dapper,genders,man,0.101556405
en,adjectives,masculine,black-haired,genders,man,0.0849222
en,adjectives,masculine,hunky,genders,man,0.034128293
en,adjectives,masculine,lion-hearted,genders,man,0.0849222
en,adjectives,masculine,septuagenarian,genders,man,0.05703627
en,adjectives,masculine,schoolboy,genders,man,0.12401502
en,adjectives,masculine,studly,genders,man,0.10067018
en,adjectives,masculine,self-made,genders,man,0.09765203
en,adjectives,masculine,red-haired,genders,man,0.0849222
en,adjectives,masculine,reverend,genders,man,0.09985337
en,adjectives,masculine,beer-bellied,genders,man,0.0849222
en,adjectives,masculine,ginger-haired,genders,man,0.0663259
en,adjectives,masculine,moustached,genders,man,0.053477794
en,adjectives,masculine,thick-set,genders,man,0.10501386
en,adjectives,masculine,coward,genders,man,0.015983392
en,adjectives,masculine,paraplegic,genders,man,0.013485395
en,adjectives,masculine,paunchy,genders,man,0.0914843
en,adjectives,masculine,blond,genders,man,0.03824126
en,adjectives,masculine,true-hearted,genders,man,0.0849222
en,adjectives,masculine,gentle-hearted,genders,man,0.0663259
en,adjectives,masculine,macho,genders,man,0.15352854
en,adjectives,masculine,weakling,genders,man,0.1161603
en,adjectives,masculine,ruffian,genders,man,0.16547303
en,adjectives,masculine,fiftyish,genders,man,0.09936675
en,adjectives,masculine,chivalrous,genders,man,-0.035114214
en,adjectives,masculine,octogenarian,genders,man,0.05703627
en,adjectives,masculine,stocky,genders,man,0.108812705
en,adjectives,masculine,barrel-chested,genders,man,0.0849222
en,adjectives,masculine,clean-shaven,genders,man,0.06264865
en,adjectives,masculine,well-spoken,genders,man,0.0332878
en,adjectives,masculine,brawny,genders,man,-0.0026356082
en,adjectives,masculine,one-armed,genders,man,0.0276805
en,adjectives,masculine,shlubby,genders,man,0.10588931
en,adjectives,masculine,bewhiskered,genders,man,0.083351925
en,adjectives,masculine,metrosexual,genders,man,-0.04474815
en,adjectives,masculine,genius,genders,man,0.117884345
en,adjectives,masculine,fair-haired,genders,man,0.0849222
en,adjectives,masculine,fortyish,genders,man,0.09936675
en,adjectives,masculine,unshaven,genders,man,0.007311043
en,adjectives,masculine,grandfatherly,genders,man,0.11620868
en,adjectives,masculine,red-blooded,genders,man,0.0849222
en,adjectives,masculine,long-haired,genders,man,0.0849222
en,adjectives,masculine,bald,genders,man,0.2269606
en,adjectives,masculine,hunchbacked,genders,man,0.0849222
en,adjectives,masculine,year-old,genders,man,0.12581109
en,adjectives,masculine,bullet-headed,genders,man,0.016249778
en,adjectives,masculine,young,genders,woman,0.29295817
en,adjectives,masculine,bald-headed,genders,woman,0.09695134
en,adjectives,masculine,heavyset,genders,woman,-0.02865661
en,adjectives,masculine,bearded,genders,woman,0.06409178
en,adjectives,masculine,middle-aged,genders,woman,0.11237358
en,adjectives,masculine,handsome,genders,woman,0.066144325
en,adjectives,masculine,white-haired,genders,woman,0.058910113
en,adjectives,masculine,virile,genders,woman,0.019075278
en,adjectives,masculine,well-dressed,genders,woman,0.1567264
en,adjectives,masculine,burly,genders,woman,0.06468158
en,adjectives,masculine,bastard,genders,woman,0.086610615
en,adjectives,masculine,manlike,genders,woman,0.072110325
en,adjectives,masculine,manly,genders,woman,0.09138234
en,adjectives,masculine,rascal,genders,woman,0.0429736
en,adjectives,masculine,God-fearing,genders,woman,0.043735184
en,adjectives,masculine,dark-haired,genders,woman,0.058910113
en,adjectives,masculine,full-bearded,genders,woman,0.053116128
en,adjectives,masculine,portly,genders,woman,0.09138234
en,adjectives,masculine,one-eyed,genders,woman,0.026922558
en,adjectives,masculine,good-looking,genders,woman,0.12156851
en,adjectives,masculine,male,genders,woman,0.27859193
en,adjectives,masculine,broad-shouldered,genders,woman,0.058910113
en,adjectives,masculine,beast,genders,woman,0.04103919
en,adjectives,masculine,youngish,genders,woman,0.11146503
en,adjectives,masculine,grey-haired,genders,woman,0.058910113
en,adjectives,masculine,bespectacled,genders,woman,0.026922558
en,adjectives,masculine,goateed,genders,woman,0.053261332
en,adjectives,masculine,balding,genders,woman,0.057082288
en,adjectives,masculine,bull-necked,genders,woman,0.04278025
en,adjectives,masculine,lantern-jawed,genders,woman,0.043499347
en,adjectives,masculine,sixtyish,genders,woman,0.11146503
en,adjectives,masculine,fine-looking,genders,woman,0.12156851
en,adjectives,masculine,assailant,genders,woman,0.07433018
en,adjectives,masculine,kind-hearted,genders,woman,0.058910113
en,adjectives,masculine,silver-haired,genders,woman,0.058910113
en,adjectives,masculine,dapper,genders,woman,0.07206693
en,adjectives,masculine,black-haired,genders,woman,0.058910113
en,adjectives,masculine,hunky,genders,woman,0.08602731
en,adjectives,masculine,lion-hearted,genders,woman,0.058910113
en,adjectives,masculine,septuagenarian,genders,woman,0.12671848
en,adjectives,masculine,schoolboy,genders,woman,0.1221905
en,adjectives,masculine,studly,genders,woman,0.07359042
en,adjectives,masculine,self-made,genders,woman,0.09405734
en,adjectives,masculine,red-haired,genders,woman,0.058910113
en,adjectives,masculine,reverend,genders,woman,0.02071567
en,adjectives,masculine,beer-bellied,genders,woman,0.058910113
en,adjectives,masculine,ginger-haired,genders,woman,0.04278025
en,adjectives,masculine,moustached,genders,woman,0.09945754
en,adjectives,masculine,thick-set,genders,woman,0.07899513
en,adjectives,masculine,coward,genders,woman,0.04613249
en,adjectives,masculine,paraplegic,genders,woman,0.07315945
en,adjectives,masculine,paunchy,genders,woman,0.036210977
en,adjectives,masculine,blond,genders,woman,0.077349976
en,adjectives,masculine,true-hearted,genders,woman,0.058910113
en,adjectives,masculine,gentle-hearted,genders,woman,0.04278025
en,adjectives,masculine,macho,genders,woman,0.27995116
en,adjectives,masculine,weakling,genders,woman,0.044146158
en,adjectives,masculine,ruffian,genders,woman,0.047667094
en,adjectives,masculine,fiftyish,genders,woman,0.11146503
en,adjectives,masculine,chivalrous,genders,woman,0.056052696
en,adjectives,masculine,octogenarian,genders,woman,0.12671848
en,adjectives,masculine,stocky,genders,woman,0.056116253
en,adjectives,masculine,barrel-chested,genders,woman,0.058910113
en,adjectives,masculine,clean-shaven,genders,woman,0.043924768
en,adjectives,masculine,well-spoken,genders,woman,0.10011356
en,adjectives,masculine,brawny,genders,woman,0.053369284
en,adjectives,masculine,one-armed,genders,woman,0.13567215
en,adjectives,masculine,shlubby,genders,woman,0.018393792
en,adjectives,masculine,bewhiskered,genders,woman,0.009485263
en,adjectives,masculine,metrosexual,genders,woman,0.047406387
en,adjectives,masculine,genius,genders,woman,0.05596295
en,adjectives,masculine,fair-haired,genders,woman,0.058910113
en,adjectives,masculine,fortyish,genders,woman,0.11146503
en,adjectives,masculine,unshaven,genders,woman,0.0398641
en,adjectives,masculine,grandfatherly,genders,woman,0.09138234
en,adjectives,masculine,red-blooded,genders,woman,0.058910113
en,adjectives,masculine,long-haired,genders,woman,0.058910113
en,adjectives,masculine,bald,genders,woman,0.14817055
en,adjectives,masculine,hunchbacked,genders,woman,0.058910113
en,adjectives,masculine,year-old,genders,woman,0.09077188
en,adjectives,masculine,bullet-headed,genders,woman,0.10182157
en,adjectives,masculine,young,determiners,the,0.2483087
en,adjectives,masculine,bald-headed,determiners,the,0.057494335
en,adjectives,masculine,heavyset,determiners,the,0.05623068
en,adjectives,masculine,bearded,determiners,the,0.09026236
en,adjectives,masculine,middle-aged,determiners,the,0.02561972
en,adjectives,masculine,handsome,determiners,the,0.0895271
en,adjectives,masculine,white-haired,determiners,the,0.2366697
en,adjectives,masculine,virile,determiners,the,0.16756214
en,adjectives,masculine,well-dressed,determiners,the,-0.009602931
en,adjectives,masculine,burly,determiners,the,0.005021905
en,adjectives,masculine,bastard,determiners,the,0.025884217
en,adjectives,masculine,manlike,determiners,the,0.0552246
en,adjectives,masculine,manly,determiners,the,0.24352534
en,adjectives,masculine,rascal,determiners,the,0.10473632
en,adjectives,masculine,God-fearing,determiners,the,0.26133436
en,adjectives,masculine,dark-haired,determiners,the,0.2366697
en,adjectives,masculine,full-bearded,determiners,the,0.079202786
en,adjectives,masculine,portly,determiners,the,0.24352534
en,adjectives,masculine,one-eyed,determiners,the,0.22678746
en,adjectives,masculine,good-looking,determiners,the,0.07806557
en,adjectives,masculine,male,determiners,the,0.16575854
en,adjectives,masculine,broad-shouldered,determiners,the,0.2366697
en,adjectives,masculine,beast,determiners,the,0.06512225
en,adjectives,masculine,youngish,determiners,the,0.11128742
en,adjectives,masculine,grey-haired,determiners,the,0.2366697
en,adjectives,masculine,bespectacled,determiners,the,0.22678746
en,adjectives,masculine,goateed,determiners,the,0.23193215
en,adjectives,masculine,balding,determiners,the,0.27466986
en,adjectives,masculine,bull-necked,determiners,the,0.2149466
en,adjectives,masculine,lantern-jawed,determiners,the,0.056408264
en,adjectives,masculine,sixtyish,determiners,the,0.11128742
en,adjectives,masculine,fine-looking,determiners,the,0.07806557
en,adjectives,masculine,assailant,determiners,the,0.06936773
en,adjectives,masculine,kind-hearted,determiners,the,0.2366697
en,adjectives,masculine,silver-haired,determiners,the,0.2366697
en,adjectives,masculine,dapper,determiners,the,0.04591561
en,adjectives,masculine,black-haired,determiners,the,0.2366697
en,adjectives,masculine,hunky,determiners,the,0.13300627
en,adjectives,masculine,lion-hearted,determiners,the,0.2366697
en,adjectives,masculine,septuagenarian,determiners,the,-0.01918199
en,adjectives,masculine,schoolboy,determiners,the,0.0075135096
en,adjectives,masculine,studly,determiners,the,0.2260679
en,adjectives,masculine,self-made,determiners,the,0.1706058
en,adjectives,masculine,red-haired,determiners,the,0.2366697
en,adjectives,masculine,reverend,determiners,the,0.22128893
en,adjectives,masculine,beer-bellied,determiners,the,0.2366697
en,adjectives,masculine,ginger-haired,determiners,the,0.2149466
en,adjectives,masculine,moustached,determiners,the,0.066917956
en,adjectives,masculine,thick-set,determiners,the,0.12913063
en,adjectives,masculine,coward,determiners,the,0.13816851
en,adjectives,masculine,paraplegic,determiners,the,0.03128859
en,adjectives,masculine,paunchy,determiners,the,0.21373546
en,adjectives,masculine,blond,determiners,the,0.024048613
en,adjectives,masculine,true-hearted,determiners,the,0.2366697
en,adjectives,masculine,gentle-hearted,determiners,the,0.2149466
en,adjectives,masculine,macho,determiners,the,0.05716096
en,adjectives,masculine,weakling,determiners,the,0.12866288
en,adjectives,masculine,ruffian,determiners,the,0.14450999
en,adjectives,masculine,fiftyish,determiners,the,0.11128742
en,adjectives,masculine,chivalrous,determiners,the,0.018935587
en,adjectives,masculine,octogenarian,determiners,the,-0.01918199
en,adjectives,masculine,stocky,determiners,the,0.23301567
en,adjectives,masculine,barrel-chested,determiners,the,0.2366697
en,adjectives,masculine,clean-shaven,determiners,the,-0.049366627
en,adjectives,masculine,well-spoken,determiners,the,0.05368001
en,adjectives,masculine,brawny,determiners,the,-0.007192038
en,adjectives,masculine,one-armed,determiners,the,0.06158987
en,adjectives,masculine,shlubby,determiners,the,0.13844144
en,adjectives,masculine,bewhiskered,determiners,the,0.2031559
en,adjectives,masculine,metrosexual,determiners,the,0.052814618
en,adjectives,masculine,genius,determiners,the,0.15684244
en,adjectives,masculine,fair-haired,determiners,the,0.2366697
en,adjectives,masculine,fortyish,determiners,the,0.11128742
en,adjectives,masculine,unshaven,determiners,the,-0.01549066
en,adjectives,masculine,grandfatherly,determiners,the,0.24352534
en,adjectives,masculine,red-blooded,determiners,the,0.2366697
en,adjectives,masculine,long-haired,determiners,the,0.2366697
en,adjectives,masculine,bald,determiners,the,0.105168745
en,adjectives,masculine,hunchbacked,determiners,the,0.2366697
en,adjectives,masculine,year-old,determiners,the,0.18376046
en,adjectives,masculine,bullet-headed,determiners,the,0.061621897
en,adjectives,feminine,female,genders,man,0.16957754
en,adjectives,feminine,pregnant,genders,man,0.07819797
en,adjectives,feminine,unmarried,genders,man,-0.02679286
en,adjectives,feminine,feminist,genders,man,0.13820277
en,adjectives,feminine,nymphomaniac,genders,man,0.02517062
en,adjectives,feminine,married,genders,man,0.094761334
en,adjectives,feminine,widowed,genders,man,0.09800419
en,adjectives,feminine,womanly,genders,man,0.11620868
en,adjectives,feminine,matronly,genders,man,0.10067018
en,adjectives,feminine,full-figured,genders,man,0.10348417
en,adjectives,feminine,lesbian,genders,man,0.08455532
en,adjectives,feminine,raven-haired,genders,man,0.0663259
en,adjectives,feminine,grandmotherly,genders,man,0.11620868
en,adjectives,feminine,butchy,genders,man,0.024495918
en,adjectives,feminine,womenless,genders,man,0.06092036
en,adjectives,feminine,blonde,genders,man,0.041665863
en,adjectives,feminine,strong-minded,genders,man,0.0849222
en,adjectives,feminine,childless,genders,man,0.06092036
en,adjectives,feminine,newlywed,genders,man,0.053908695
en,adjectives,feminine,teenage,genders,man,0.041984152
en,adjectives,feminine,strong-willed,genders,man,0.0849222
en,adjectives,feminine,bare-breasted,genders,man,0.0849222
en,adjectives,feminine,mid-aged,genders,man,0.014792361
en,adjectives,feminine,adulterous,genders,man,-0.023315135
en,adjectives,feminine,womanlike,genders,man,0.11457671
en,adjectives,feminine,Filipina,genders,man,0.09865016
en,adjectives,feminine,brunette,genders,man,0.04552978
en,adjectives,feminine,horse-faced,genders,man,0.08166427
en,adjectives,feminine,protofeminist,genders,man,0.13090657
en,adjectives,feminine,marriageable,genders,man,0.046088334
en,adjectives,feminine,thirtyish,genders,man,0.09936675
en,adjectives,feminine,mannish,genders,man,0.09936675
