LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
en,neuter,broom,blond,0.6323113,masculine
en,neuter,broom,true-hearted,0.40689814,masculine
en,neuter,broom,gentle-hearted,0.4105517,masculine
en,neuter,broom,macho,0.35750437,masculine
en,neuter,broom,weakling,0.42590937,masculine
en,neuter,broom,ruffian,0.28490692,masculine
en,neuter,broom,fiftyish,0.41441697,masculine
en,neuter,broom,chivalrous,0.22783034,masculine
en,neuter,broom,octogenarian,0.14406724,masculine
en,neuter,broom,stocky,0.463176,masculine
en,neuter,broom,barrel-chested,0.36681527,masculine
en,neuter,broom,clean-shaven,0.514452,masculine
en,neuter,broom,well-spoken,0.38418654,masculine
en,neuter,broom,brawny,0.60160506,masculine
en,neuter,broom,one-armed,0.43738556,masculine
en,neuter,broom,shlubby,0.43539554,masculine
en,neuter,broom,bewhiskered,0.33137056,masculine
en,neuter,broom,metrosexual,0.19525678,masculine
en,neuter,broom,genius,0.45205167,masculine
en,neuter,broom,fair-haired,0.4117741,masculine
en,neuter,broom,fortyish,0.4293648,masculine
en,neuter,broom,unshaven,0.37488386,masculine
en,neuter,broom,grandfatherly,0.32883978,masculine
en,neuter,broom,red-blooded,0.4553412,masculine
en,neuter,broom,long-haired,0.3427626,masculine
en,neuter,broom,bald,0.4369892,masculine
en,neuter,broom,hunchbacked,0.37398905,masculine
en,neuter,broom,year-old,0.3712639,masculine
en,neuter,broom,bullet-headed,0.40074784,masculine
en,neuter,whale,young,0.46529257,masculine
en,neuter,whale,bald-headed,0.3572994,masculine
en,neuter,whale,heavyset,0.32438523,masculine
en,neuter,whale,bearded,0.2923887,masculine
en,neuter,whale,middle-aged,0.338013,masculine
en,neuter,whale,handsome,0.39698392,masculine
en,neuter,whale,white-haired,0.33726904,masculine
en,neuter,whale,virile,0.46051425,masculine
en,neuter,whale,well-dressed,0.31188217,masculine
en,neuter,whale,burly,0.40235442,masculine
en,neuter,whale,bastard,0.33218303,masculine
en,neuter,whale,manlike,0.3208485,masculine
en,neuter,whale,manly,0.3816401,masculine
en,neuter,whale,rascal,0.31495413,masculine
en,neuter,whale,God-fearing,0.35478297,masculine
en,neuter,whale,dark-haired,0.322203,masculine
en,neuter,whale,full-bearded,0.26995417,masculine
en,neuter,whale,portly,0.35364357,masculine
en,neuter,whale,one-eyed,0.3310756,masculine
en,neuter,whale,good-looking,0.36405498,masculine
en,neuter,whale,male,0.4113608,masculine
en,neuter,whale,broad-shouldered,0.3402775,masculine
en,neuter,whale,beast,0.38689035,masculine
en,neuter,whale,youngish,0.37037015,masculine
en,neuter,whale,grey-haired,0.33191153,masculine
en,neuter,whale,bespectacled,0.19574206,masculine
en,neuter,whale,goateed,0.13623509,masculine
en,neuter,whale,balding,0.32933432,masculine
en,neuter,whale,bull-necked,0.27526033,masculine
en,neuter,whale,lantern-jawed,0.39398783,masculine
en,neuter,whale,sixtyish,0.32846895,masculine
en,neuter,whale,fine-looking,0.3617564,masculine
en,neuter,whale,assailant,0.32508072,masculine
en,neuter,whale,kind-hearted,0.3271799,masculine
en,neuter,whale,silver-haired,0.3112676,masculine
en,neuter,whale,dapper,0.36651856,masculine
en,neuter,whale,black-haired,0.32344574,masculine
en,neuter,whale,hunky,0.42846203,masculine
en,neuter,whale,lion-hearted,0.30958688,masculine
en,neuter,whale,septuagenarian,0.15472381,masculine
en,neuter,whale,schoolboy,0.40740204,masculine
en,neuter,whale,studly,0.30331564,masculine
en,neuter,whale,self-made,0.2969986,masculine
en,neuter,whale,red-haired,0.315346,masculine
en,neuter,whale,reverend,0.37838823,masculine
en,neuter,whale,beer-bellied,0.27347362,masculine
en,neuter,whale,ginger-haired,0.2940609,masculine
en,neuter,whale,moustached,0.20595084,masculine
en,neuter,whale,thick-set,0.3175407,masculine
en,neuter,whale,coward,0.38563058,masculine
en,neuter,whale,paraplegic,0.21744522,masculine
en,neuter,whale,paunchy,0.27146798,masculine
en,neuter,whale,blond,0.45569137,masculine
en,neuter,whale,true-hearted,0.32249433,masculine
en,neuter,whale,gentle-hearted,0.34203562,masculine
en,neuter,whale,macho,0.39497754,masculine
en,neuter,whale,weakling,0.39085764,masculine
en,neuter,whale,ruffian,0.25194466,masculine
en,neuter,whale,fiftyish,0.29480976,masculine
en,neuter,whale,chivalrous,0.21700683,masculine
en,neuter,whale,octogenarian,0.18634832,masculine
en,neuter,whale,stocky,0.38565218,masculine
en,neuter,whale,barrel-chested,0.21532029,masculine
en,neuter,whale,clean-shaven,0.4030555,masculine
en,neuter,whale,well-spoken,0.32012147,masculine
en,neuter,whale,brawny,0.36050767,masculine
en,neuter,whale,one-armed,0.32773912,masculine
en,neuter,whale,shlubby,0.34117976,masculine
en,neuter,whale,bewhiskered,0.34330872,masculine
en,neuter,whale,metrosexual,0.2696478,masculine
en,neuter,whale,genius,0.41449636,masculine
en,neuter,whale,fair-haired,0.32427713,masculine
en,neuter,whale,fortyish,0.31947383,masculine
en,neuter,whale,unshaven,0.44663933,masculine
en,neuter,whale,grandfatherly,0.2672537,masculine
en,neuter,whale,red-blooded,0.35505992,masculine
en,neuter,whale,long-haired,0.30628547,masculine
en,neuter,whale,bald,0.48380288,masculine
en,neuter,whale,hunchbacked,0.26017088,masculine
en,neuter,whale,year-old,0.3528024,masculine
en,neuter,whale,bullet-headed,0.30602112,masculine
en,neuter,fork,young,0.4439076,masculine
en,neuter,fork,bald-headed,0.29046047,masculine
en,neuter,fork,heavyset,0.34536183,masculine
en,neuter,fork,bearded,0.3368101,masculine
en,neuter,fork,middle-aged,0.27331072,masculine
en,neuter,fork,handsome,0.28439027,masculine
en,neuter,fork,white-haired,0.24404265,masculine
en,neuter,fork,virile,0.42188275,masculine
en,neuter,fork,well-dressed,0.22767085,masculine
en,neuter,fork,burly,0.35329506,masculine
en,neuter,fork,bastard,0.31491834,masculine
en,neuter,fork,manlike,0.27436393,masculine
en,neuter,fork,manly,0.31699774,masculine
en,neuter,fork,rascal,0.4195445,masculine
en,neuter,fork,God-fearing,0.27364522,masculine
en,neuter,fork,dark-haired,0.23289217,masculine
en,neuter,fork,full-bearded,0.27092093,masculine
en,neuter,fork,portly,0.32924804,masculine
en,neuter,fork,one-eyed,0.2609943,masculine
en,neuter,fork,good-looking,0.30096975,masculine
en,neuter,fork,male,0.4402367,masculine
en,neuter,fork,broad-shouldered,0.20692086,masculine
en,neuter,fork,beast,0.3498134,masculine
en,neuter,fork,youngish,0.29731342,masculine
en,neuter,fork,grey-haired,0.20969477,masculine
en,neuter,fork,bespectacled,0.19251217,masculine
en,neuter,fork,goateed,0.1555992,masculine
en,neuter,fork,balding,0.22122961,masculine
en,neuter,fork,bull-necked,0.17179146,masculine
en,neuter,fork,lantern-jawed,0.26221758,masculine
en,neuter,fork,sixtyish,0.28937215,masculine
en,neuter,fork,fine-looking,0.3043416,masculine
en,neuter,fork,assailant,0.20711319,masculine
en,neuter,fork,kind-hearted,0.21996582,masculine
en,neuter,fork,silver-haired,0.22956724,masculine
en,neuter,fork,dapper,0.34090725,masculine
en,neuter,fork,black-haired,0.2597262,masculine
en,neuter,fork,hunky,0.37270257,masculine
en,neuter,fork,lion-hearted,0.23709184,masculine
en,neuter,fork,septuagenarian,0.12454366,masculine
en,neuter,fork,schoolboy,0.23195593,masculine
en,neuter,fork,studly,0.1993585,masculine
en,neuter,fork,self-made,0.30723375,masculine
en,neuter,fork,red-haired,0.23775642,masculine
en,neuter,fork,reverend,0.36115795,masculine
en,neuter,fork,beer-bellied,0.20992246,masculine
en,neuter,fork,ginger-haired,0.22627042,masculine
en,neuter,fork,moustached,0.2465599,masculine
en,neuter,fork,thick-set,0.33816245,masculine
en,neuter,fork,coward,0.37745112,masculine
en,neuter,fork,paraplegic,0.2888066,masculine
en,neuter,fork,paunchy,0.22745179,masculine
en,neuter,fork,blond,0.40986976,masculine
en,neuter,fork,true-hearted,0.24898128,masculine
en,neuter,fork,gentle-hearted,0.21947609,masculine
en,neuter,fork,macho,0.43062386,masculine
en,neuter,fork,weakling,0.3937687,masculine
en,neuter,fork,ruffian,0.22059985,masculine
en,neuter,fork,fiftyish,0.2900095,masculine
en,neuter,fork,chivalrous,0.21907628,masculine
en,neuter,fork,octogenarian,0.122153774,masculine
en,neuter,fork,stocky,0.30149534,masculine
en,neuter,fork,barrel-chested,0.24039638,masculine
en,neuter,fork,clean-shaven,0.2639713,masculine
en,neuter,fork,well-spoken,0.30638978,masculine
en,neuter,fork,brawny,0.40118188,masculine
en,neuter,fork,one-armed,0.2545331,masculine
en,neuter,fork,shlubby,0.24890552,masculine
en,neuter,fork,bewhiskered,0.27796027,masculine
en,neuter,fork,metrosexual,0.24763605,masculine
en,neuter,fork,genius,0.41943872,masculine
en,neuter,fork,fair-haired,0.23536758,masculine
en,neuter,fork,fortyish,0.3179916,masculine
en,neuter,fork,unshaven,0.30156487,masculine
en,neuter,fork,grandfatherly,0.26633114,masculine
en,neuter,fork,red-blooded,0.19749705,masculine
en,neuter,fork,long-haired,0.23212418,masculine
en,neuter,fork,bald,0.3941051,masculine
en,neuter,fork,hunchbacked,0.2038265,masculine
en,neuter,fork,year-old,0.30342588,masculine
en,neuter,fork,bullet-headed,0.2657578,masculine
en,neuter,mouse,young,0.64487326,masculine
en,neuter,mouse,bald-headed,0.46931374,masculine
en,neuter,mouse,heavyset,0.41660947,masculine
en,neuter,mouse,bearded,0.33166182,masculine
en,neuter,mouse,middle-aged,0.4694299,masculine
en,neuter,mouse,handsome,0.5025843,masculine
en,neuter,mouse,white-haired,0.41234708,masculine
en,neuter,mouse,virile,0.4165758,masculine
en,neuter,mouse,well-dressed,0.42925423,masculine
en,neuter,mouse,burly,0.39909306,masculine
en,neuter,mouse,bastard,0.3742671,masculine
en,neuter,mouse,manlike,0.4123995,masculine
en,neuter,mouse,manly,0.4967543,masculine
en,neuter,mouse,rascal,0.35942394,masculine
en,neuter,mouse,God-fearing,0.371953,masculine
en,neuter,mouse,dark-haired,0.40106425,masculine
en,neuter,mouse,full-bearded,0.31869075,masculine
en,neuter,mouse,portly,0.4040775,masculine
en,neuter,mouse,one-eyed,0.37487283,masculine
en,neuter,mouse,good-looking,0.52738094,masculine
en,neuter,mouse,male,0.6632503,masculine
en,neuter,mouse,broad-shouldered,0.31322294,masculine
en,neuter,mouse,beast,0.44513026,masculine
en,neuter,mouse,youngish,0.40525323,masculine
en,neuter,mouse,grey-haired,0.39766294,masculine
en,neuter,mouse,bespectacled,0.2721133,masculine
en,neuter,mouse,goateed,0.20994096,masculine
en,neuter,mouse,balding,0.39712033,masculine
en,neuter,mouse,bull-necked,0.28076833,masculine
en,neuter,mouse,lantern-jawed,0.328559,masculine
en,neuter,mouse,sixtyish,0.34678262,masculine
en,neuter,mouse,fine-looking,0.49046242,masculine
en,neuter,mouse,assailant,0.36118752,masculine
en,neuter,mouse,kind-hearted,0.34475502,masculine
en,neuter,mouse,silver-haired,0.39381853,masculine
en,neuter,mouse,dapper,0.37861562,masculine
en,neuter,mouse,black-haired,0.40248203,masculine
en,neuter,mouse,hunky,0.3705441,masculine
en,neuter,mouse,lion-hearted,0.3433709,masculine
en,neuter,mouse,septuagenarian,0.22757836,masculine
en,neuter,mouse,schoolboy,0.46071792,masculine
en,neuter,mouse,studly,0.35275713,masculine
en,neuter,mouse,self-made,0.49492985,masculine
en,neuter,mouse,red-haired,0.41124433,masculine
en,neuter,mouse,reverend,0.35541987,masculine
en,neuter,mouse,beer-bellied,0.3066465,masculine
en,neuter,mouse,ginger-haired,0.36405903,masculine
en,neuter,mouse,moustached,0.26370472,masculine
en,neuter,mouse,thick-set,0.51922244,masculine
en,neuter,mouse,coward,0.39782292,masculine
en,neuter,mouse,paraplegic,0.23752244,masculine
en,neuter,mouse,paunchy,0.31802243,masculine
en,neuter,mouse,blond,0.48212466,masculine
en,neuter,mouse,true-hearted,0.35171983,masculine
en,neuter,mouse,gentle-hearted,0.3658191,masculine
en,neuter,mouse,macho,0.6118388,masculine
en,neuter,mouse,weakling,0.39494428,masculine
en,neuter,mouse,ruffian,0.2985758,masculine
en,neuter,mouse,fiftyish,0.3422092,masculine
en,neuter,mouse,chivalrous,0.24933937,masculine
en,neuter,mouse,octogenarian,0.22617736,masculine
en,neuter,mouse,stocky,0.40969324,masculine
en,neuter,mouse,barrel-chested,0.3262556,masculine
en,neuter,mouse,clean-shaven,0.48149285,masculine
en,neuter,mouse,well-spoken,0.4867339,masculine
en,neuter,mouse,brawny,0.42638603,masculine
en,neuter,mouse,one-armed,0.44706735,masculine
en,neuter,mouse,shlubby,0.3865771,masculine
en,neuter,mouse,bewhiskered,0.3820882,masculine
en,neuter,mouse,metrosexual,0.31528533,masculine
en,neuter,mouse,genius,0.50683784,masculine
en,neuter,mouse,fair-haired,0.4041499,masculine
en,neuter,mouse,fortyish,0.341926,masculine
en,neuter,mouse,unshaven,0.3995884,masculine
en,neuter,mouse,grandfatherly,0.31150118,masculine
en,neuter,mouse,red-blooded,0.39545995,masculine
en,neuter,mouse,long-haired,0.39655623,masculine
en,neuter,mouse,bald,0.6283194,masculine
en,neuter,mouse,hunchbacked,0.29906195,masculine
en,neuter,mouse,year-old,0.48959842,masculine
en,neuter,mouse,bullet-headed,0.42506298,masculine
en,neuter,snail,young,0.65708613,masculine
en,neuter,snail,bald-headed,0.41250557,masculine
en,neuter,snail,heavyset,0.46969086,masculine
en,neuter,snail,bearded,0.35264596,masculine
en,neuter,snail,middle-aged,0.44563457,masculine
en,neuter,snail,handsome,0.49996325,masculine
en,neuter,snail,white-haired,0.3856433,masculine
en,neuter,snail,virile,0.42895177,masculine
en,neuter,snail,well-dressed,0.37595025,masculine
en,neuter,snail,burly,0.389689,masculine
en,neuter,snail,bastard,0.3565236,masculine
en,neuter,snail,manlike,0.43250614,masculine
en,neuter,snail,manly,0.47599104,masculine
en,neuter,snail,rascal,0.29887766,masculine
en,neuter,snail,God-fearing,0.39446682,masculine
en,neuter,snail,dark-haired,0.38328192,masculine
en,neuter,snail,full-bearded,0.30117208,masculine
en,neuter,snail,portly,0.4439785,masculine
en,neuter,snail,one-eyed,0.29075155,masculine
en,neuter,snail,good-looking,0.45654947,masculine
en,neuter,snail,male,0.66977036,masculine
en,neuter,snail,broad-shouldered,0.36979485,masculine
en,neuter,snail,beast,0.45507574,masculine
en,neuter,snail,youngish,0.4336395,masculine
en,neuter,snail,grey-haired,0.38830897,masculine
en,neuter,snail,bespectacled,0.2288734,masculine
en,neuter,snail,goateed,0.18728805,masculine
en,neuter,snail,balding,0.3860962,masculine
en,neuter,snail,bull-necked,0.26885137,masculine
en,neuter,snail,lantern-jawed,0.31308493,masculine
en,neuter,snail,sixtyish,0.38290983,masculine
en,neuter,snail,fine-looking,0.42061353,masculine
en,neuter,snail,assailant,0.41688865,masculine
en,neuter,snail,kind-hearted,0.31017283,masculine
en,neuter,snail,silver-haired,0.36244875,masculine
en,neuter,snail,dapper,0.40391722,masculine
en,neuter,snail,black-haired,0.36670786,masculine
en,neuter,snail,hunky,0.38709602,masculine
en,neuter,snail,lion-hearted,0.28244424,masculine
en,neuter,snail,septuagenarian,0.22857676,masculine
en,neuter,snail,schoolboy,0.46380085,masculine
en,neuter,snail,studly,0.33667365,masculine
en,neuter,snail,self-made,0.42085758,masculine
en,neuter,snail,red-haired,0.3881662,masculine
en,neuter,snail,reverend,0.26842603,masculine
en,neuter,snail,beer-bellied,0.24462126,masculine
en,neuter,snail,ginger-haired,0.3281191,masculine
en,neuter,snail,moustached,0.28889555,masculine
en,neuter,snail,thick-set,0.49126735,masculine
en,neuter,snail,coward,0.4631719,masculine
en,neuter,snail,paraplegic,0.23602082,masculine
en,neuter,snail,paunchy,0.31408173,masculine
en,neuter,snail,blond,0.48201975,masculine
en,neuter,snail,true-hearted,0.32085723,masculine
en,neuter,snail,gentle-hearted,0.33163214,masculine
en,neuter,snail,macho,0.6477313,masculine
en,neuter,snail,weakling,0.39932737,masculine
en,neuter,snail,ruffian,0.29371738,masculine
en,neuter,snail,fiftyish,0.3937375,masculine
en,neuter,snail,chivalrous,0.28346717,masculine
en,neuter,snail,octogenarian,0.2422453,masculine
en,neuter,snail,stocky,0.40942886,masculine
en,neuter,snail,barrel-chested,0.30523217,masculine
en,neuter,snail,clean-shaven,0.458761,masculine
en,neuter,snail,well-spoken,0.4386514,masculine
en,neuter,snail,brawny,0.42488998,masculine
en,neuter,snail,one-armed,0.3993353,masculine
en,neuter,snail,shlubby,0.3314711,masculine
en,neuter,snail,bewhiskered,0.3402421,masculine
en,neuter,snail,metrosexual,0.31898153,masculine
en,neuter,snail,genius,0.51936907,masculine
en,neuter,snail,fair-haired,0.35148692,masculine
en,neuter,snail,fortyish,0.39351413,masculine
en,neuter,snail,unshaven,0.36785498,masculine
en,neuter,snail,grandfatherly,0.32011425,masculine
en,neuter,snail,red-blooded,0.35988063,masculine
en,neuter,snail,long-haired,0.3888488,masculine
en,neuter,snail,bald,0.6116619,masculine
en,neuter,snail,hunchbacked,0.24560472,masculine
en,neuter,snail,year-old,0.4432083,masculine
en,neuter,snail,bullet-headed,0.38834584,masculine
en,neuter,cat,young,0.68656385,masculine
