LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
en,neuter,moon,bastard,0.22922428,masculine
en,neuter,moon,manlike,0.2652345,masculine
en,neuter,moon,manly,0.2652345,masculine
en,neuter,moon,rascal,0.1728616,masculine
en,neuter,moon,God-fearing,0.28146157,masculine
en,neuter,moon,dark-haired,0.3121937,masculine
en,neuter,moon,full-bearded,0.30700177,masculine
en,neuter,moon,portly,0.23313291,masculine
en,neuter,moon,one-eyed,0.36413774,masculine
en,neuter,moon,good-looking,0.36857042,masculine
en,neuter,moon,male,0.28222713,masculine
en,neuter,moon,broad-shouldered,0.29833776,masculine
en,neuter,moon,beast,0.31956553,masculine
en,neuter,moon,youngish,0.30382565,masculine
en,neuter,moon,grey-haired,0.29176036,masculine
en,neuter,moon,bespectacled,0.20429273,masculine
en,neuter,moon,goateed,0.2672556,masculine
en,neuter,moon,balding,0.2085572,masculine
en,neuter,moon,bull-necked,0.31911245,masculine
en,neuter,moon,lantern-jawed,0.27651238,masculine
en,neuter,moon,sixtyish,0.24484414,masculine
en,neuter,moon,fine-looking,0.3215778,masculine
en,neuter,moon,assailant,0.1776194,masculine
en,neuter,moon,kind-hearted,0.25431502,masculine
en,neuter,moon,silver-haired,0.29715157,masculine
en,neuter,moon,dapper,0.32570654,masculine
en,neuter,moon,black-haired,0.32800615,masculine
en,neuter,moon,hunky,0.24080962,masculine
en,neuter,moon,lion-hearted,0.2531418,masculine
en,neuter,moon,septuagenarian,0.20680018,masculine
en,neuter,moon,schoolboy,0.2943195,masculine
en,neuter,moon,studly,0.27536306,masculine
en,neuter,moon,self-made,0.30725548,masculine
en,neuter,moon,red-haired,0.31781828,masculine
en,neuter,moon,reverend,0.21523018,masculine
en,neuter,moon,beer-bellied,0.24931963,masculine
en,neuter,moon,ginger-haired,0.29489487,masculine
en,neuter,moon,moustached,0.20872836,masculine
en,neuter,moon,thick-set,0.32275894,masculine
en,neuter,moon,coward,0.3098203,masculine
en,neuter,moon,paraplegic,0.2756941,masculine
en,neuter,moon,paunchy,0.1461747,masculine
en,neuter,moon,blond,0.24378921,masculine
en,neuter,moon,true-hearted,0.2930078,masculine
en,neuter,moon,gentle-hearted,0.28769132,masculine
en,neuter,moon,macho,0.28222713,masculine
en,neuter,moon,weakling,0.28234142,masculine
en,neuter,moon,ruffian,0.23996995,masculine
en,neuter,moon,fiftyish,0.2622826,masculine
en,neuter,moon,chivalrous,0.23111191,masculine
en,neuter,moon,octogenarian,0.25378233,masculine
en,neuter,moon,stocky,0.23682038,masculine
en,neuter,moon,barrel-chested,0.24489962,masculine
en,neuter,moon,clean-shaven,0.3216551,masculine
en,neuter,moon,well-spoken,0.34603795,masculine
en,neuter,moon,brawny,0.2349419,masculine
en,neuter,moon,one-armed,0.41895047,masculine
en,neuter,moon,shlubby,0.20556018,masculine
en,neuter,moon,bewhiskered,0.2610431,masculine
en,neuter,moon,metrosexual,0.17061931,masculine
en,neuter,moon,genius,0.20773049,masculine
en,neuter,moon,fair-haired,0.2884291,masculine
en,neuter,moon,fortyish,0.23819882,masculine
en,neuter,moon,unshaven,0.24265316,masculine
en,neuter,moon,grandfatherly,0.20336315,masculine
en,neuter,moon,red-blooded,0.31853622,masculine
en,neuter,moon,long-haired,0.32044306,masculine
en,neuter,moon,bald,0.28222713,masculine
en,neuter,moon,hunchbacked,0.22406954,masculine
en,neuter,moon,year-old,0.35715938,masculine
en,neuter,moon,bullet-headed,0.30045974,masculine
en,neuter,broom,young,0.25067714,masculine
en,neuter,broom,bald-headed,0.2638587,masculine
en,neuter,broom,heavyset,0.27815828,masculine
en,neuter,broom,bearded,0.21925268,masculine
en,neuter,broom,middle-aged,0.2940552,masculine
en,neuter,broom,handsome,0.24996123,masculine
en,neuter,broom,white-haired,0.3243395,masculine
en,neuter,broom,virile,0.17837024,masculine
en,neuter,broom,well-dressed,0.29323024,masculine
en,neuter,broom,burly,0.33477512,masculine
en,neuter,broom,bastard,0.23674175,masculine
en,neuter,broom,manlike,0.26079747,masculine
en,neuter,broom,manly,0.26079747,masculine
en,neuter,broom,rascal,0.22608191,masculine
en,neuter,broom,God-fearing,0.25491148,masculine
en,neuter,broom,dark-haired,0.29849797,masculine
en,neuter,broom,full-bearded,0.28136447,masculine
en,neuter,broom,portly,0.25066414,masculine
en,neuter,broom,one-eyed,0.32035348,masculine
en,neuter,broom,good-looking,0.30625167,masculine
en,neuter,broom,male,0.25067714,masculine
en,neuter,broom,broad-shouldered,0.3212136,masculine
en,neuter,broom,beast,0.29875955,masculine
en,neuter,broom,youngish,0.2534002,masculine
en,neuter,broom,grey-haired,0.29538536,masculine
en,neuter,broom,bespectacled,0.20067535,masculine
en,neuter,broom,goateed,0.28640577,masculine
en,neuter,broom,balding,0.22723562,masculine
en,neuter,broom,bull-necked,0.32948858,masculine
en,neuter,broom,lantern-jawed,0.29979628,masculine
en,neuter,broom,sixtyish,0.23150702,masculine
en,neuter,broom,fine-looking,0.24878469,masculine
en,neuter,broom,assailant,0.22144738,masculine
en,neuter,broom,kind-hearted,0.21627405,masculine
en,neuter,broom,silver-haired,0.3030103,masculine
en,neuter,broom,dapper,0.3011637,masculine
en,neuter,broom,black-haired,0.31600627,masculine
en,neuter,broom,hunky,0.23967262,masculine
en,neuter,broom,lion-hearted,0.23652987,masculine
en,neuter,broom,septuagenarian,0.19576703,masculine
en,neuter,broom,schoolboy,0.24983457,masculine
en,neuter,broom,studly,0.26294714,masculine
en,neuter,broom,self-made,0.24135554,masculine
en,neuter,broom,red-haired,0.3265838,masculine
en,neuter,broom,reverend,0.21238832,masculine
en,neuter,broom,beer-bellied,0.26673567,masculine
en,neuter,broom,ginger-haired,0.2723233,masculine
en,neuter,broom,moustached,0.26611775,masculine
en,neuter,broom,thick-set,0.29990682,masculine
en,neuter,broom,coward,0.32479444,masculine
en,neuter,broom,paraplegic,0.2660395,masculine
en,neuter,broom,paunchy,0.1820397,masculine
en,neuter,broom,blond,0.2826586,masculine
en,neuter,broom,true-hearted,0.26420197,masculine
en,neuter,broom,gentle-hearted,0.24828875,masculine
en,neuter,broom,macho,0.25067714,masculine
en,neuter,broom,weakling,0.24975412,masculine
en,neuter,broom,ruffian,0.2688731,masculine
en,neuter,broom,fiftyish,0.2611005,masculine
en,neuter,broom,chivalrous,0.23236075,masculine
en,neuter,broom,octogenarian,0.24431607,masculine
en,neuter,broom,stocky,0.2409313,masculine
en,neuter,broom,barrel-chested,0.26533708,masculine
en,neuter,broom,clean-shaven,0.3001814,masculine
en,neuter,broom,well-spoken,0.29323024,masculine
en,neuter,broom,brawny,0.32289702,masculine
en,neuter,broom,one-armed,0.32356238,masculine
en,neuter,broom,shlubby,0.19634438,masculine
en,neuter,broom,bewhiskered,0.23539649,masculine
en,neuter,broom,metrosexual,0.1648247,masculine
en,neuter,broom,genius,0.2196946,masculine
en,neuter,broom,fair-haired,0.2885012,masculine
en,neuter,broom,fortyish,0.23725346,masculine
en,neuter,broom,unshaven,0.230495,masculine
en,neuter,broom,grandfatherly,0.18236735,masculine
en,neuter,broom,red-blooded,0.32310957,masculine
en,neuter,broom,long-haired,0.3020002,masculine
en,neuter,broom,bald,0.25067714,masculine
en,neuter,broom,hunchbacked,0.21819972,masculine
en,neuter,broom,year-old,0.28621963,masculine
en,neuter,broom,bullet-headed,0.30359933,masculine
en,neuter,whale,young,0.27090856,masculine
en,neuter,whale,bald-headed,0.29395193,masculine
en,neuter,whale,heavyset,0.2796944,masculine
en,neuter,whale,bearded,0.22771741,masculine
en,neuter,whale,middle-aged,0.3504617,masculine
en,neuter,whale,handsome,0.20924923,masculine
en,neuter,whale,white-haired,0.34855875,masculine
en,neuter,whale,virile,0.16373073,masculine
en,neuter,whale,well-dressed,0.32283854,masculine
en,neuter,whale,burly,0.3190929,masculine
en,neuter,whale,bastard,0.2345357,masculine
en,neuter,whale,manlike,0.26479825,masculine
en,neuter,whale,manly,0.26479825,masculine
en,neuter,whale,rascal,0.19341943,masculine
en,neuter,whale,God-fearing,0.293427,masculine
en,neuter,whale,dark-haired,0.32445633,masculine
en,neuter,whale,full-bearded,0.31402817,masculine
en,neuter,whale,portly,0.23185775,masculine
en,neuter,whale,one-eyed,0.36833948,masculine
en,neuter,whale,good-looking,0.3699277,masculine
en,neuter,whale,male,0.27090856,masculine
en,neuter,whale,broad-shouldered,0.31624842,masculine
en,neuter,whale,beast,0.33151808,masculine
en,neuter,whale,youngish,0.2783904,masculine
en,neuter,whale,grey-haired,0.31012452,masculine
en,neuter,whale,bespectacled,0.19758654,masculine
en,neuter,whale,goateed,0.25047627,masculine
en,neuter,whale,balding,0.2053839,masculine
en,neuter,whale,bull-necked,0.3564447,masculine
en,neuter,whale,lantern-jawed,0.32306033,masculine
en,neuter,whale,sixtyish,0.22598925,masculine
en,neuter,whale,fine-looking,0.33603147,masculine
en,neuter,whale,assailant,0.17575178,masculine
en,neuter,whale,kind-hearted,0.28456423,masculine
en,neuter,whale,silver-haired,0.3052137,masculine
en,neuter,whale,dapper,0.3353676,masculine
en,neuter,whale,black-haired,0.3373112,masculine
en,neuter,whale,hunky,0.2372603,masculine
en,neuter,whale,lion-hearted,0.2820778,masculine
en,neuter,whale,septuagenarian,0.20002426,masculine
en,neuter,whale,schoolboy,0.2569723,masculine
en,neuter,whale,studly,0.33267164,masculine
en,neuter,whale,self-made,0.3073389,masculine
en,neuter,whale,red-haired,0.33616567,masculine
en,neuter,whale,reverend,0.20542556,masculine
en,neuter,whale,beer-bellied,0.27144217,masculine
en,neuter,whale,ginger-haired,0.32029462,masculine
en,neuter,whale,moustached,0.22284423,masculine
en,neuter,whale,thick-set,0.31321168,masculine
en,neuter,whale,coward,0.3357069,masculine
en,neuter,whale,paraplegic,0.27090067,masculine
en,neuter,whale,paunchy,0.1407713,masculine
en,neuter,whale,blond,0.2679718,masculine
en,neuter,whale,true-hearted,0.30437234,masculine
en,neuter,whale,gentle-hearted,0.30330318,masculine
en,neuter,whale,macho,0.27090856,masculine
en,neuter,whale,weakling,0.2691809,masculine
en,neuter,whale,ruffian,0.22042647,masculine
en,neuter,whale,fiftyish,0.22786885,masculine
en,neuter,whale,chivalrous,0.22279239,masculine
en,neuter,whale,octogenarian,0.28387517,masculine
en,neuter,whale,stocky,0.24025543,masculine
en,neuter,whale,barrel-chested,0.24950033,masculine
en,neuter,whale,clean-shaven,0.35129982,masculine
en,neuter,whale,well-spoken,0.32283854,masculine
en,neuter,whale,brawny,0.27379245,masculine
en,neuter,whale,one-armed,0.40525407,masculine
en,neuter,whale,shlubby,0.24690402,masculine
en,neuter,whale,bewhiskered,0.33122024,masculine
en,neuter,whale,metrosexual,0.1468129,masculine
en,neuter,whale,genius,0.2367988,masculine
en,neuter,whale,fair-haired,0.31536755,masculine
en,neuter,whale,fortyish,0.2196244,masculine
en,neuter,whale,unshaven,0.24891664,masculine
en,neuter,whale,grandfatherly,0.18518254,masculine
en,neuter,whale,red-blooded,0.3356669,masculine
en,neuter,whale,long-haired,0.3320321,masculine
en,neuter,whale,bald,0.27090856,masculine
en,neuter,whale,hunchbacked,0.24943712,masculine
en,neuter,whale,year-old,0.3562054,masculine
en,neuter,whale,bullet-headed,0.31453627,masculine
en,neuter,fork,young,0.32823923,masculine
en,neuter,fork,bald-headed,0.31015062,masculine
en,neuter,fork,heavyset,0.30605522,masculine
en,neuter,fork,bearded,0.26544353,masculine
en,neuter,fork,middle-aged,0.36175513,masculine
en,neuter,fork,handsome,0.25550294,masculine
en,neuter,fork,white-haired,0.3456398,masculine
en,neuter,fork,virile,0.22221735,masculine
en,neuter,fork,well-dressed,0.38416603,masculine
en,neuter,fork,burly,0.333143,masculine
en,neuter,fork,bastard,0.2676335,masculine
en,neuter,fork,manlike,0.32697168,masculine
en,neuter,fork,manly,0.32697168,masculine
en,neuter,fork,rascal,0.22564547,masculine
en,neuter,fork,God-fearing,0.31984505,masculine
en,neuter,fork,dark-haired,0.3138015,masculine
en,neuter,fork,full-bearded,0.36873028,masculine
en,neuter,fork,portly,0.27513656,masculine
en,neuter,fork,one-eyed,0.38229182,masculine
en,neuter,fork,good-looking,0.40951434,masculine
en,neuter,fork,male,0.32823923,masculine
en,neuter,fork,broad-shouldered,0.30512494,masculine
en,neuter,fork,beast,0.38256994,masculine
en,neuter,fork,youngish,0.32149234,masculine
en,neuter,fork,grey-haired,0.28983817,masculine
en,neuter,fork,bespectacled,0.23548035,masculine
en,neuter,fork,goateed,0.31174952,masculine
en,neuter,fork,balding,0.22302882,masculine
en,neuter,fork,bull-necked,0.34028083,masculine
en,neuter,fork,lantern-jawed,0.35444313,masculine
en,neuter,fork,sixtyish,0.26771683,masculine
en,neuter,fork,fine-looking,0.36905026,masculine
en,neuter,fork,assailant,0.21910731,masculine
en,neuter,fork,kind-hearted,0.2587929,masculine
en,neuter,fork,silver-haired,0.30235562,masculine
en,neuter,fork,dapper,0.37070277,masculine
en,neuter,fork,black-haired,0.34635267,masculine
en,neuter,fork,hunky,0.2829165,masculine
en,neuter,fork,lion-hearted,0.26634938,masculine
en,neuter,fork,septuagenarian,0.21771339,masculine
en,neuter,fork,schoolboy,0.32123905,masculine
en,neuter,fork,studly,0.3180356,masculine
en,neuter,fork,self-made,0.34955,masculine
en,neuter,fork,red-haired,0.33703268,masculine
en,neuter,fork,reverend,0.25047234,masculine
en,neuter,fork,beer-bellied,0.28297022,masculine
en,neuter,fork,ginger-haired,0.32453027,masculine
en,neuter,fork,moustached,0.22841682,masculine
en,neuter,fork,thick-set,0.34431356,masculine
en,neuter,fork,coward,0.3461249,masculine
en,neuter,fork,paraplegic,0.3663789,masculine
en,neuter,fork,paunchy,0.1527804,masculine
en,neuter,fork,blond,0.28948084,masculine
en,neuter,fork,true-hearted,0.3246333,masculine
en,neuter,fork,gentle-hearted,0.31233948,masculine
en,neuter,fork,macho,0.32823923,masculine
en,neuter,fork,weakling,0.28759557,masculine
en,neuter,fork,ruffian,0.2716212,masculine
en,neuter,fork,fiftyish,0.2784034,masculine
en,neuter,fork,chivalrous,0.25905982,masculine
en,neuter,fork,octogenarian,0.2748752,masculine
en,neuter,fork,stocky,0.27389735,masculine
en,neuter,fork,barrel-chested,0.27365696,masculine
en,neuter,fork,clean-shaven,0.33584282,masculine
en,neuter,fork,well-spoken,0.38416603,masculine
en,neuter,fork,brawny,0.28214633,masculine
en,neuter,fork,one-armed,0.4345945,masculine
en,neuter,fork,shlubby,0.20349239,masculine
en,neuter,fork,bewhiskered,0.29307768,masculine
en,neuter,fork,metrosexual,0.16084108,masculine
en,neuter,fork,genius,0.24853821,masculine
en,neuter,fork,fair-haired,0.31495106,masculine
en,neuter,fork,fortyish,0.27699417,masculine
en,neuter,fork,unshaven,0.2707394,masculine
en,neuter,fork,grandfatherly,0.19751595,masculine
en,neuter,fork,red-blooded,0.33305198,masculine
en,neuter,fork,long-haired,0.34141636,masculine
en,neuter,fork,bald,0.32823923,masculine
en,neuter,fork,hunchbacked,0.26331282,masculine
en,neuter,fork,year-old,0.40043557,masculine
en,neuter,fork,bullet-headed,0.32634398,masculine
en,neuter,mouse,young,0.28222713,masculine
en,neuter,mouse,bald-headed,0.28545082,masculine
en,neuter,mouse,heavyset,0.30426347,masculine
en,neuter,mouse,bearded,0.21865188,masculine
en,neuter,mouse,middle-aged,0.34661657,masculine
en,neuter,mouse,handsome,0.22369598,masculine
en,neuter,mouse,white-haired,0.33803174,masculine
en,neuter,mouse,virile,0.17656045,masculine
en,neuter,mouse,well-dressed,0.34603795,masculine
en,neuter,mouse,burly,0.30803883,masculine
en,neuter,mouse,bastard,0.22922428,masculine
en,neuter,mouse,manlike,0.2652345,masculine
en,neuter,mouse,manly,0.2652345,masculine
en,neuter,mouse,rascal,0.1728616,masculine
en,neuter,mouse,God-fearing,0.28146157,masculine
en,neuter,mouse,dark-haired,0.3121937,masculine
en,neuter,mouse,full-bearded,0.30700177,masculine
en,neuter,mouse,portly,0.23313291,masculine
en,neuter,mouse,one-eyed,0.36413774,masculine
en,neuter,mouse,good-looking,0.36857042,masculine
en,neuter,mouse,male,0.28222713,masculine
en,neuter,mouse,broad-shouldered,0.29833776,masculine
en,neuter,mouse,beast,0.31956553,masculine
en,neuter,mouse,youngish,0.30382565,masculine
en,neuter,mouse,grey-haired,0.29176036,masculine
en,neuter,mouse,bespectacled,0.20429273,masculine
en,neuter,mouse,goateed,0.2672556,masculine
en,neuter,mouse,balding,0.2085572,masculine
en,neuter,mouse,bull-necked,0.31911245,masculine
en,neuter,mouse,lantern-jawed,0.27651238,masculine
en,neuter,mouse,sixtyish,0.24484414,masculine
en,neuter,mouse,fine-looking,0.3215778,masculine
en,neuter,mouse,assailant,0.1776194,masculine
en,neuter,mouse,kind-hearted,0.25431502,masculine
en,neuter,mouse,silver-haired,0.29715157,masculine
en,neuter,mouse,dapper,0.32570654,masculine
en,neuter,mouse,black-haired,0.32800615,masculine
en,neuter,mouse,hunky,0.24080962,masculine
en,neuter,mouse,lion-hearted,0.2531418,masculine
en,neuter,mouse,septuagenarian,0.20680018,masculine
en,neuter,mouse,schoolboy,0.2943195,masculine
en,neuter,mouse,studly,0.27536306,masculine
en,neuter,mouse,self-made,0.30725548,masculine
en,neuter,mouse,red-haired,0.31781828,masculine
en,neuter,mouse,reverend,0.21523018,masculine
en,neuter,mouse,beer-bellied,0.24931963,masculine
en,neuter,mouse,ginger-haired,0.29489487,masculine
en,neuter,mouse,moustached,0.20872836,masculine
en,neuter,mouse,thick-set,0.32275894,masculine
en,neuter,mouse,coward,0.3098203,masculine
en,neuter,mouse,paraplegic,0.2756941,masculine
en,neuter,mouse,paunchy,0.1461747,masculine
en,neuter,mouse,blond,0.24378921,masculine
en,neuter,mouse,true-hearted,0.2930078,masculine
en,neuter,mouse,gentle-hearted,0.28769132,masculine
en,neuter,mouse,macho,0.28222713,masculine
en,neuter,mouse,weakling,0.28234142,masculine
en,neuter,mouse,ruffian,0.23996995,masculine
en,neuter,mouse,fiftyish,0.2622826,masculine
en,neuter,mouse,chivalrous,0.23111191,masculine
en,neuter,mouse,octogenarian,0.25378233,masculine
en,neuter,mouse,stocky,0.23682038,masculine
en,neuter,mouse,barrel-chested,0.24489962,masculine
en,neuter,mouse,clean-shaven,0.3216551,masculine
en,neuter,mouse,well-spoken,0.34603795,masculine
en,neuter,mouse,brawny,0.2349419,masculine
en,neuter,mouse,one-armed,0.41895047,masculine
en,neuter,mouse,shlubby,0.20556018,masculine
en,neuter,mouse,bewhiskered,0.2610431,masculine
en,neuter,mouse,metrosexual,0.17061931,masculine
en,neuter,mouse,genius,0.20773049,masculine
en,neuter,mouse,fair-haired,0.2884291,masculine
en,neuter,mouse,fortyish,0.23819882,masculine
en,neuter,mouse,unshaven,0.24265316,masculine
en,neuter,mouse,grandfatherly,0.20336315,masculine
en,neuter,mouse,red-blooded,0.31853622,masculine
en,neuter,mouse,long-haired,0.32044306,masculine
en,neuter,mouse,bald,0.28222713,masculine
en,neuter,mouse,hunchbacked,0.22406954,masculine
en,neuter,mouse,year-old,0.35715938,masculine
en,neuter,mouse,bullet-headed,0.30045974,masculine
en,neuter,snail,young,0.28222713,masculine
en,neuter,snail,bald-headed,0.28545082,masculine
en,neuter,snail,heavyset,0.30426347,masculine
en,neuter,snail,bearded,0.21865188,masculine
en,neuter,snail,middle-aged,0.34661657,masculine
en,neuter,snail,handsome,0.22369598,masculine
en,neuter,snail,white-haired,0.33803174,masculine
en,neuter,snail,virile,0.17656045,masculine
en,neuter,snail,well-dressed,0.34603795,masculine
en,neuter,snail,burly,0.30803883,masculine
en,neuter,snail,bastard,0.22922428,masculine
en,neuter,snail,manlike,0.2652345,masculine
en,neuter,snail,manly,0.2652345,masculine
en,neuter,snail,rascal,0.1728616,masculine
en,neuter,snail,God-fearing,0.28146157,masculine
en,neuter,snail,dark-haired,0.3121937,masculine
en,neuter,snail,full-bearded,0.30700177,masculine
en,neuter,snail,portly,0.23313291,masculine
en,neuter,snail,one-eyed,0.36413774,masculine
en,neuter,snail,good-looking,0.36857042,masculine
en,neuter,snail,male,0.28222713,masculine
en,neuter,snail,broad-shouldered,0.29833776,masculine
en,neuter,snail,beast,0.31956553,masculine
en,neuter,snail,youngish,0.30382565,masculine
en,neuter,snail,grey-haired,0.29176036,masculine
en,neuter,snail,bespectacled,0.20429273,masculine
en,neuter,snail,goateed,0.2672556,masculine
en,neuter,snail,balding,0.2085572,masculine
en,neuter,snail,bull-necked,0.31911245,masculine
en,neuter,snail,lantern-jawed,0.27651238,masculine
en,neuter,snail,sixtyish,0.24484414,masculine
en,neuter,snail,fine-looking,0.3215778,masculine
en,neuter,snail,assailant,0.1776194,masculine
en,neuter,snail,kind-hearted,0.25431502,masculine
en,neuter,snail,silver-haired,0.29715157,masculine
en,neuter,snail,dapper,0.32570654,masculine
en,neuter,snail,black-haired,0.32800615,masculine
en,neuter,snail,hunky,0.24080962,masculine
en,neuter,snail,lion-hearted,0.2531418,masculine
en,neuter,snail,septuagenarian,0.20680018,masculine
en,neuter,snail,schoolboy,0.2943195,masculine
en,neuter,snail,studly,0.27536306,masculine
en,neuter,snail,self-made,0.30725548,masculine
en,neuter,snail,red-haired,0.31781828,masculine
en,neuter,snail,reverend,0.21523018,masculine
en,neuter,snail,beer-bellied,0.24931963,masculine
en,neuter,snail,ginger-haired,0.29489487,masculine
en,neuter,snail,moustached,0.20872836,masculine
en,neuter,snail,thick-set,0.32275894,masculine
en,neuter,snail,coward,0.3098203,masculine
en,neuter,snail,paraplegic,0.2756941,masculine
en,neuter,snail,paunchy,0.1461747,masculine
en,neuter,snail,blond,0.24378921,masculine
en,neuter,snail,true-hearted,0.2930078,masculine
en,neuter,snail,gentle-hearted,0.28769132,masculine
en,neuter,snail,macho,0.28222713,masculine
en,neuter,snail,weakling,0.28234142,masculine
en,neuter,snail,ruffian,0.23996995,masculine
en,neuter,snail,fiftyish,0.2622826,masculine
en,neuter,snail,chivalrous,0.23111191,masculine
en,neuter,snail,octogenarian,0.25378233,masculine
en,neuter,snail,stocky,0.23682038,masculine
en,neuter,snail,barrel-chested,0.24489962,masculine
en,neuter,snail,clean-shaven,0.3216551,masculine
en,neuter,snail,well-spoken,0.34603795,masculine
en,neuter,snail,brawny,0.2349419,masculine
en,neuter,snail,one-armed,0.41895047,masculine
en,neuter,snail,shlubby,0.20556018,masculine
en,neuter,snail,bewhiskered,0.2610431,masculine
en,neuter,snail,metrosexual,0.17061931,masculine
en,neuter,snail,genius,0.20773049,masculine
en,neuter,snail,fair-haired,0.2884291,masculine
en,neuter,snail,fortyish,0.23819882,masculine
en,neuter,snail,unshaven,0.24265316,masculine
en,neuter,snail,grandfatherly,0.20336315,masculine
en,neuter,snail,red-blooded,0.31853622,masculine
en,neuter,snail,long-haired,0.32044306,masculine
en,neuter,snail,bald,0.28222713,masculine
en,neuter,snail,hunchbacked,0.22406954,masculine
en,neuter,snail,year-old,0.35715938,masculine
en,neuter,snail,bullet-headed,0.30045974,masculine
en,neuter,cat,young,0.28222713,masculine
