LANGUAGE,GRAMMATICAL GENDER OF NOUN,NOUN,ADJECTIVE,COSINE SIMILARITY,GENDER ASSOCIATION OF ADJECTIVE
en,neuter,moon,self-made,0.15157759,masculine
en,neuter,moon,red-haired,0.22173814,masculine
en,neuter,moon,reverend,0.05743345,masculine
en,neuter,moon,beer-bellied,0.16218086,masculine
en,neuter,moon,ginger-haired,0.15895793,masculine
en,neuter,moon,moustached,0.16247682,masculine
en,neuter,moon,thick-set,0.20110078,masculine
en,neuter,moon,coward,0.12012294,masculine
en,neuter,moon,paraplegic,0.10067221,masculine
en,neuter,moon,paunchy,0.06476911,masculine
en,neuter,moon,blond,0.18896909,masculine
en,neuter,moon,true-hearted,0.16735163,masculine
en,neuter,moon,gentle-hearted,0.13110885,masculine
en,neuter,moon,macho,0.10569354,masculine
en,neuter,moon,weakling,0.13859957,masculine
en,neuter,moon,ruffian,0.130872,masculine
en,neuter,moon,fiftyish,0.18527703,masculine
en,neuter,moon,chivalrous,0.1375994,masculine
en,neuter,moon,octogenarian,0.059713937,masculine
en,neuter,moon,stocky,0.10240471,masculine
en,neuter,moon,barrel-chested,0.16965686,masculine
en,neuter,moon,clean-shaven,0.18147442,masculine
en,neuter,moon,well-spoken,0.15777923,masculine
en,neuter,moon,brawny,0.07855286,masculine
en,neuter,moon,one-armed,0.15569302,masculine
en,neuter,moon,shlubby,0.0946636,masculine
en,neuter,moon,bewhiskered,0.08205359,masculine
en,neuter,moon,metrosexual,0.045696136,masculine
en,neuter,moon,genius,0.099351905,masculine
en,neuter,moon,fair-haired,0.23324636,masculine
en,neuter,moon,fortyish,0.18171816,masculine
en,neuter,moon,unshaven,0.13645482,masculine
en,neuter,moon,grandfatherly,0.17734614,masculine
en,neuter,moon,red-blooded,0.20214982,masculine
en,neuter,moon,long-haired,0.21766403,masculine
en,neuter,moon,bald,0.13737334,masculine
en,neuter,moon,hunchbacked,0.1550266,masculine
en,neuter,moon,year-old,0.1457445,masculine
en,neuter,moon,bullet-headed,0.12772617,masculine
en,neuter,broom,young,0.072439626,masculine
en,neuter,broom,bald-headed,0.16887711,masculine
en,neuter,broom,heavyset,0.16005562,masculine
en,neuter,broom,bearded,0.12938641,masculine
en,neuter,broom,middle-aged,0.12939675,masculine
en,neuter,broom,handsome,0.3046883,masculine
en,neuter,broom,white-haired,0.25299144,masculine
en,neuter,broom,virile,0.14511573,masculine
en,neuter,broom,well-dressed,0.16567722,masculine
en,neuter,broom,burly,0.17525975,masculine
en,neuter,broom,bastard,0.1124712,masculine
en,neuter,broom,manlike,0.14649433,masculine
en,neuter,broom,manly,0.20494856,masculine
en,neuter,broom,rascal,0.2115712,masculine
en,neuter,broom,God-fearing,0.2435721,masculine
en,neuter,broom,dark-haired,0.249295,masculine
en,neuter,broom,full-bearded,0.20118639,masculine
en,neuter,broom,portly,0.19073798,masculine
en,neuter,broom,one-eyed,0.23701398,masculine
en,neuter,broom,good-looking,0.16821814,masculine
en,neuter,broom,male,0.09519712,masculine
en,neuter,broom,broad-shouldered,0.27075425,masculine
en,neuter,broom,beast,0.23965627,masculine
en,neuter,broom,youngish,0.08547612,masculine
en,neuter,broom,grey-haired,0.24549377,masculine
en,neuter,broom,bespectacled,0.18856145,masculine
en,neuter,broom,goateed,0.2830972,masculine
en,neuter,broom,balding,0.20961094,masculine
en,neuter,broom,bull-necked,0.3077056,masculine
en,neuter,broom,lantern-jawed,0.24483591,masculine
en,neuter,broom,sixtyish,0.099911146,masculine
en,neuter,broom,fine-looking,0.13503209,masculine
en,neuter,broom,assailant,0.117492974,masculine
en,neuter,broom,kind-hearted,0.19040771,masculine
en,neuter,broom,silver-haired,0.26771766,masculine
en,neuter,broom,dapper,0.23289089,masculine
en,neuter,broom,black-haired,0.26321673,masculine
en,neuter,broom,hunky,0.20064679,masculine
en,neuter,broom,lion-hearted,0.21205407,masculine
en,neuter,broom,septuagenarian,0.15407278,masculine
en,neuter,broom,schoolboy,0.124026775,masculine
en,neuter,broom,studly,0.25368267,masculine
en,neuter,broom,self-made,0.17826113,masculine
en,neuter,broom,red-haired,0.27873427,masculine
en,neuter,broom,reverend,0.22227862,masculine
en,neuter,broom,beer-bellied,0.19218846,masculine
en,neuter,broom,ginger-haired,0.24613905,masculine
en,neuter,broom,moustached,0.2061328,masculine
en,neuter,broom,thick-set,0.19895923,masculine
en,neuter,broom,coward,0.21246098,masculine
en,neuter,broom,paraplegic,0.15877047,masculine
en,neuter,broom,paunchy,0.20437884,masculine
en,neuter,broom,blond,0.27026916,masculine
en,neuter,broom,true-hearted,0.20529102,masculine
en,neuter,broom,gentle-hearted,0.22999282,masculine
en,neuter,broom,macho,0.09294305,masculine
en,neuter,broom,weakling,0.15297447,masculine
en,neuter,broom,ruffian,0.23674613,masculine
en,neuter,broom,fiftyish,0.11129408,masculine
en,neuter,broom,chivalrous,0.16838132,masculine
en,neuter,broom,octogenarian,0.176353,masculine
en,neuter,broom,stocky,0.20081902,masculine
en,neuter,broom,barrel-chested,0.23014231,masculine
en,neuter,broom,clean-shaven,0.19386242,masculine
en,neuter,broom,well-spoken,0.17163803,masculine
en,neuter,broom,brawny,0.20973058,masculine
en,neuter,broom,one-armed,0.15697472,masculine
en,neuter,broom,shlubby,0.18560721,masculine
en,neuter,broom,bewhiskered,0.23888221,masculine
en,neuter,broom,metrosexual,0.19374609,masculine
en,neuter,broom,genius,0.15886772,masculine
en,neuter,broom,fair-haired,0.2595356,masculine
en,neuter,broom,fortyish,0.08785013,masculine
en,neuter,broom,unshaven,0.13690408,masculine
en,neuter,broom,grandfatherly,0.09616337,masculine
en,neuter,broom,red-blooded,0.2734883,masculine
en,neuter,broom,long-haired,0.2535229,masculine
en,neuter,broom,bald,0.112669386,masculine
en,neuter,broom,hunchbacked,0.2595774,masculine
en,neuter,broom,year-old,0.1932606,masculine
en,neuter,broom,bullet-headed,0.21265872,masculine
en,neuter,whale,young,0.13959746,masculine
en,neuter,whale,bald-headed,0.20490068,masculine
en,neuter,whale,heavyset,0.1604715,masculine
en,neuter,whale,bearded,0.1443721,masculine
en,neuter,whale,middle-aged,0.24900903,masculine
en,neuter,whale,handsome,0.11057625,masculine
en,neuter,whale,white-haired,0.27242956,masculine
en,neuter,whale,virile,0.1937359,masculine
en,neuter,whale,well-dressed,0.18557961,masculine
en,neuter,whale,burly,0.14731145,masculine
en,neuter,whale,bastard,0.10960235,masculine
en,neuter,whale,manlike,0.18876037,masculine
en,neuter,whale,manly,0.16872585,masculine
en,neuter,whale,rascal,0.15363544,masculine
en,neuter,whale,God-fearing,0.24352713,masculine
en,neuter,whale,dark-haired,0.24253437,masculine
en,neuter,whale,full-bearded,0.19607699,masculine
en,neuter,whale,portly,0.14065264,masculine
en,neuter,whale,one-eyed,0.2661167,masculine
en,neuter,whale,good-looking,0.20250048,masculine
en,neuter,whale,male,0.17681326,masculine
en,neuter,whale,broad-shouldered,0.24760589,masculine
en,neuter,whale,beast,0.23449537,masculine
en,neuter,whale,youngish,0.1457002,masculine
en,neuter,whale,grey-haired,0.25046268,masculine
en,neuter,whale,bespectacled,0.2113223,masculine
en,neuter,whale,goateed,0.22034304,masculine
en,neuter,whale,balding,0.1854977,masculine
en,neuter,whale,bull-necked,0.25449327,masculine
en,neuter,whale,lantern-jawed,0.2553865,masculine
en,neuter,whale,sixtyish,0.13072518,masculine
en,neuter,whale,fine-looking,0.21918787,masculine
en,neuter,whale,assailant,0.13682666,masculine
en,neuter,whale,kind-hearted,0.21734911,masculine
en,neuter,whale,silver-haired,0.23211794,masculine
en,neuter,whale,dapper,0.16339345,masculine
en,neuter,whale,black-haired,0.26116258,masculine
en,neuter,whale,hunky,0.21339308,masculine
en,neuter,whale,lion-hearted,0.24524735,masculine
en,neuter,whale,septuagenarian,0.12960438,masculine
en,neuter,whale,schoolboy,0.1436236,masculine
en,neuter,whale,studly,0.25293,masculine
en,neuter,whale,self-made,0.2096373,masculine
en,neuter,whale,red-haired,0.23332731,masculine
en,neuter,whale,reverend,0.18238674,masculine
en,neuter,whale,beer-bellied,0.23581651,masculine
en,neuter,whale,ginger-haired,0.2245266,masculine
en,neuter,whale,moustached,0.21019049,masculine
en,neuter,whale,thick-set,0.18099399,masculine
en,neuter,whale,coward,0.21089633,masculine
en,neuter,whale,paraplegic,0.16594182,masculine
en,neuter,whale,paunchy,0.16162495,masculine
en,neuter,whale,blond,0.18922076,masculine
en,neuter,whale,true-hearted,0.20517749,masculine
en,neuter,whale,gentle-hearted,0.22346766,masculine
en,neuter,whale,macho,0.13813306,masculine
en,neuter,whale,weakling,0.19320601,masculine
en,neuter,whale,ruffian,0.15758774,masculine
en,neuter,whale,fiftyish,0.116582915,masculine
en,neuter,whale,chivalrous,0.16865021,masculine
en,neuter,whale,octogenarian,0.20668106,masculine
en,neuter,whale,stocky,0.23985425,masculine
en,neuter,whale,barrel-chested,0.20532809,masculine
en,neuter,whale,clean-shaven,0.2160994,masculine
en,neuter,whale,well-spoken,0.15748562,masculine
en,neuter,whale,brawny,0.2070555,masculine
en,neuter,whale,one-armed,0.24233066,masculine
en,neuter,whale,shlubby,0.22180633,masculine
en,neuter,whale,bewhiskered,0.35571444,masculine
en,neuter,whale,metrosexual,0.09249941,masculine
en,neuter,whale,genius,0.13210219,masculine
en,neuter,whale,fair-haired,0.24175228,masculine
en,neuter,whale,fortyish,0.14938441,masculine
en,neuter,whale,unshaven,0.19339171,masculine
en,neuter,whale,grandfatherly,0.14783837,masculine
en,neuter,whale,red-blooded,0.22594714,masculine
en,neuter,whale,long-haired,0.23192568,masculine
en,neuter,whale,bald,0.119740106,masculine
en,neuter,whale,hunchbacked,0.2264948,masculine
en,neuter,whale,year-old,0.1980822,masculine
en,neuter,whale,bullet-headed,0.19709362,masculine
en,neuter,fork,young,0.17084874,masculine
en,neuter,fork,bald-headed,0.2346073,masculine
en,neuter,fork,heavyset,0.19940205,masculine
en,neuter,fork,bearded,0.15747519,masculine
en,neuter,fork,middle-aged,0.2293802,masculine
en,neuter,fork,handsome,0.15745892,masculine
en,neuter,fork,white-haired,0.3566746,masculine
en,neuter,fork,virile,0.21477756,masculine
en,neuter,fork,well-dressed,0.2175483,masculine
en,neuter,fork,burly,0.17655127,masculine
en,neuter,fork,bastard,0.124845564,masculine
en,neuter,fork,manlike,0.23425429,masculine
en,neuter,fork,manly,0.315041,masculine
en,neuter,fork,rascal,0.21490474,masculine
en,neuter,fork,God-fearing,0.34922907,masculine
en,neuter,fork,dark-haired,0.33666548,masculine
en,neuter,fork,full-bearded,0.3078506,masculine
en,neuter,fork,portly,0.25182638,masculine
en,neuter,fork,one-eyed,0.45406228,masculine
en,neuter,fork,good-looking,0.31279162,masculine
en,neuter,fork,male,0.122402966,masculine
en,neuter,fork,broad-shouldered,0.3255743,masculine
en,neuter,fork,beast,0.3253406,masculine
en,neuter,fork,youngish,0.19949695,masculine
en,neuter,fork,grey-haired,0.31515503,masculine
en,neuter,fork,bespectacled,0.32442927,masculine
en,neuter,fork,goateed,0.3523885,masculine
en,neuter,fork,balding,0.29757297,masculine
en,neuter,fork,bull-necked,0.39565125,masculine
en,neuter,fork,lantern-jawed,0.31651306,masculine
en,neuter,fork,sixtyish,0.15644515,masculine
en,neuter,fork,fine-looking,0.29062477,masculine
en,neuter,fork,assailant,0.06847739,masculine
en,neuter,fork,kind-hearted,0.2892246,masculine
en,neuter,fork,silver-haired,0.32099718,masculine
en,neuter,fork,dapper,0.30344483,masculine
en,neuter,fork,black-haired,0.37128738,masculine
en,neuter,fork,hunky,0.28613117,masculine
en,neuter,fork,lion-hearted,0.28522858,masculine
en,neuter,fork,septuagenarian,0.17704023,masculine
en,neuter,fork,schoolboy,0.18787383,masculine
en,neuter,fork,studly,0.36666986,masculine
en,neuter,fork,self-made,0.358009,masculine
en,neuter,fork,red-haired,0.369043,masculine
en,neuter,fork,reverend,0.34095594,masculine
en,neuter,fork,beer-bellied,0.32871613,masculine
en,neuter,fork,ginger-haired,0.3806343,masculine
en,neuter,fork,moustached,0.18966453,masculine
en,neuter,fork,thick-set,0.30766794,masculine
en,neuter,fork,coward,0.21876357,masculine
en,neuter,fork,paraplegic,0.31915596,masculine
en,neuter,fork,paunchy,0.22262135,masculine
en,neuter,fork,blond,0.18461224,masculine
en,neuter,fork,true-hearted,0.3370302,masculine
en,neuter,fork,gentle-hearted,0.34342244,masculine
en,neuter,fork,macho,0.09299568,masculine
en,neuter,fork,weakling,0.21881726,masculine
en,neuter,fork,ruffian,0.29224405,masculine
en,neuter,fork,fiftyish,0.14613876,masculine
en,neuter,fork,chivalrous,0.17847465,masculine
en,neuter,fork,octogenarian,0.2674979,masculine
en,neuter,fork,stocky,0.31525543,masculine
en,neuter,fork,barrel-chested,0.31761524,masculine
en,neuter,fork,clean-shaven,0.24785188,masculine
en,neuter,fork,well-spoken,0.2707398,masculine
en,neuter,fork,brawny,0.1120838,masculine
en,neuter,fork,one-armed,0.32079762,masculine
en,neuter,fork,shlubby,0.22369975,masculine
en,neuter,fork,bewhiskered,0.44445932,masculine
en,neuter,fork,metrosexual,0.08480427,masculine
en,neuter,fork,genius,0.24818881,masculine
en,neuter,fork,fair-haired,0.35027218,masculine
en,neuter,fork,fortyish,0.17290267,masculine
en,neuter,fork,unshaven,0.10510046,masculine
en,neuter,fork,grandfatherly,0.15910858,masculine
en,neuter,fork,red-blooded,0.36160302,masculine
en,neuter,fork,long-haired,0.35875258,masculine
en,neuter,fork,bald,0.108197264,masculine
en,neuter,fork,hunchbacked,0.36275437,masculine
en,neuter,fork,year-old,0.32800475,masculine
en,neuter,fork,bullet-headed,0.24973175,masculine
en,neuter,mouse,young,0.17424877,masculine
en,neuter,mouse,bald-headed,0.128007,masculine
en,neuter,mouse,heavyset,0.09180569,masculine
en,neuter,mouse,bearded,0.13052398,masculine
en,neuter,mouse,middle-aged,0.1576536,masculine
en,neuter,mouse,handsome,0.14183553,masculine
en,neuter,mouse,white-haired,0.22373195,masculine
en,neuter,mouse,virile,0.11505311,masculine
en,neuter,mouse,well-dressed,0.101910934,masculine
en,neuter,mouse,burly,0.10908075,masculine
en,neuter,mouse,bastard,0.14276013,masculine
en,neuter,mouse,manlike,0.13041073,masculine
en,neuter,mouse,manly,0.12018665,masculine
en,neuter,mouse,rascal,0.10251134,masculine
en,neuter,mouse,God-fearing,0.0740631,masculine
en,neuter,mouse,dark-haired,0.22411463,masculine
en,neuter,mouse,full-bearded,0.10744044,masculine
en,neuter,mouse,portly,0.11318539,masculine
en,neuter,mouse,one-eyed,0.12369374,masculine
en,neuter,mouse,good-looking,0.15427549,masculine
en,neuter,mouse,male,0.18787453,masculine
en,neuter,mouse,broad-shouldered,0.15759043,masculine
en,neuter,mouse,beast,0.060245533,masculine
en,neuter,mouse,youngish,0.16348168,masculine
en,neuter,mouse,grey-haired,0.22393222,masculine
en,neuter,mouse,bespectacled,0.05347066,masculine
en,neuter,mouse,goateed,0.13556302,masculine
en,neuter,mouse,balding,0.102777936,masculine
en,neuter,mouse,bull-necked,0.16380285,masculine
en,neuter,mouse,lantern-jawed,0.062606186,masculine
en,neuter,mouse,sixtyish,0.16212887,masculine
en,neuter,mouse,fine-looking,0.13266842,masculine
en,neuter,mouse,assailant,0.084682554,masculine
en,neuter,mouse,kind-hearted,0.1450875,masculine
en,neuter,mouse,silver-haired,0.20081584,masculine
en,neuter,mouse,dapper,0.0559851,masculine
en,neuter,mouse,black-haired,0.19989856,masculine
en,neuter,mouse,hunky,0.06681442,masculine
en,neuter,mouse,lion-hearted,0.20341909,masculine
en,neuter,mouse,septuagenarian,0.07953524,masculine
en,neuter,mouse,schoolboy,0.13341312,masculine
en,neuter,mouse,studly,0.05609476,masculine
en,neuter,mouse,self-made,0.09622597,masculine
en,neuter,mouse,red-haired,0.1743245,masculine
en,neuter,mouse,reverend,0.05814244,masculine
en,neuter,mouse,beer-bellied,0.16687162,masculine
en,neuter,mouse,ginger-haired,0.1116484,masculine
en,neuter,mouse,moustached,0.14858273,masculine
en,neuter,mouse,thick-set,0.1655132,masculine
en,neuter,mouse,coward,0.09148861,masculine
en,neuter,mouse,paraplegic,0.072750695,masculine
en,neuter,mouse,paunchy,0.085167214,masculine
en,neuter,mouse,blond,0.05121243,masculine
en,neuter,mouse,true-hearted,0.1482905,masculine
en,neuter,mouse,gentle-hearted,0.13587499,masculine
en,neuter,mouse,macho,0.21652223,masculine
en,neuter,mouse,weakling,0.14516382,masculine
en,neuter,mouse,ruffian,0.08716306,masculine
en,neuter,mouse,fiftyish,0.13325524,masculine
en,neuter,mouse,chivalrous,0.11587276,masculine
en,neuter,mouse,octogenarian,0.11450775,masculine
en,neuter,mouse,stocky,0.12836945,masculine
en,neuter,mouse,barrel-chested,0.21022458,masculine
en,neuter,mouse,clean-shaven,0.12608801,masculine
en,neuter,mouse,well-spoken,0.12333846,masculine
en,neuter,mouse,brawny,0.1148294,masculine
en,neuter,mouse,one-armed,0.08500711,masculine
en,neuter,mouse,shlubby,0.09223784,masculine
en,neuter,mouse,bewhiskered,0.0406004,masculine
en,neuter,mouse,metrosexual,0.092885286,masculine
en,neuter,mouse,genius,0.12494458,masculine
en,neuter,mouse,fair-haired,0.18394613,masculine
en,neuter,mouse,fortyish,0.108471476,masculine
en,neuter,mouse,unshaven,0.09605212,masculine
en,neuter,mouse,grandfatherly,0.18132065,masculine
en,neuter,mouse,red-blooded,0.17566396,masculine
en,neuter,mouse,long-haired,0.1543761,masculine
en,neuter,mouse,bald,0.13318093,masculine
en,neuter,mouse,hunchbacked,0.121309586,masculine
en,neuter,mouse,year-old,0.115910344,masculine
en,neuter,mouse,bullet-headed,0.10588775,masculine
en,neuter,snail,young,0.20000401,masculine
en,neuter,snail,bald-headed,0.1278421,masculine
en,neuter,snail,heavyset,0.09444466,masculine
en,neuter,snail,bearded,0.16140473,masculine
en,neuter,snail,middle-aged,0.108299695,masculine
en,neuter,snail,handsome,0.1298019,masculine
en,neuter,snail,white-haired,0.116748296,masculine
en,neuter,snail,virile,0.082395665,masculine
en,neuter,snail,well-dressed,0.1239259,masculine
en,neuter,snail,burly,0.11420185,masculine
en,neuter,snail,bastard,0.13532329,masculine
en,neuter,snail,manlike,0.13515337,masculine
en,neuter,snail,manly,0.07757057,masculine
en,neuter,snail,rascal,0.044032715,masculine
en,neuter,snail,God-fearing,0.05949788,masculine
en,neuter,snail,dark-haired,0.1449439,masculine
en,neuter,snail,full-bearded,0.14645626,masculine
en,neuter,snail,portly,0.08110757,masculine
en,neuter,snail,one-eyed,0.089328706,masculine
en,neuter,snail,good-looking,0.11364342,masculine
en,neuter,snail,male,0.16235678,masculine
en,neuter,snail,broad-shouldered,0.1261,masculine
en,neuter,snail,beast,0.13900942,masculine
en,neuter,snail,youngish,0.19100808,masculine
en,neuter,snail,grey-haired,0.11598138,masculine
en,neuter,snail,bespectacled,0.07674823,masculine
en,neuter,snail,goateed,0.02655309,masculine
en,neuter,snail,balding,0.12183944,masculine
en,neuter,snail,bull-necked,0.06595509,masculine
en,neuter,snail,lantern-jawed,0.06438021,masculine
en,neuter,snail,sixtyish,0.17389838,masculine
en,neuter,snail,fine-looking,0.10392708,masculine
en,neuter,snail,assailant,0.109303504,masculine
en,neuter,snail,kind-hearted,0.05768357,masculine
en,neuter,snail,silver-haired,0.10319925,masculine
en,neuter,snail,dapper,0.1119723,masculine
en,neuter,snail,black-haired,0.120255925,masculine
en,neuter,snail,hunky,0.11965835,masculine
en,neuter,snail,lion-hearted,0.09970775,masculine
en,neuter,snail,septuagenarian,0.043308113,masculine
en,neuter,snail,schoolboy,0.10312743,masculine
en,neuter,snail,studly,0.018675359,masculine
en,neuter,snail,self-made,0.14605662,masculine
en,neuter,snail,red-haired,0.08383903,masculine
en,neuter,snail,reverend,0.0009110036,masculine
en,neuter,snail,beer-bellied,0.096010074,masculine
en,neuter,snail,ginger-haired,0.0876297,masculine
en,neuter,snail,moustached,0.10552464,masculine
en,neuter,snail,thick-set,0.12907678,masculine
en,neuter,snail,coward,0.12635282,masculine
en,neuter,snail,paraplegic,0.10116363,masculine
en,neuter,snail,paunchy,0.08229653,masculine
en,neuter,snail,blond,0.10738569,masculine
en,neuter,snail,true-hearted,0.058841094,masculine
en,neuter,snail,gentle-hearted,0.03519556,masculine
en,neuter,snail,macho,0.18371575,masculine
en,neuter,snail,weakling,0.10367149,masculine
en,neuter,snail,ruffian,0.077561036,masculine
en,neuter,snail,fiftyish,0.1473541,masculine
en,neuter,snail,chivalrous,0.058958545,masculine
en,neuter,snail,octogenarian,0.10485657,masculine
en,neuter,snail,stocky,0.066819504,masculine
en,neuter,snail,barrel-chested,0.117737286,masculine
en,neuter,snail,clean-shaven,0.10033761,masculine
en,neuter,snail,well-spoken,0.11488539,masculine
en,neuter,snail,brawny,0.08538597,masculine
en,neuter,snail,one-armed,0.08256694,masculine
en,neuter,snail,shlubby,0.08027889,masculine
en,neuter,snail,bewhiskered,0.046682034,masculine
en,neuter,snail,metrosexual,0.08503133,masculine
en,neuter,snail,genius,0.09594879,masculine
en,neuter,snail,fair-haired,0.089351535,masculine
en,neuter,snail,fortyish,0.15841793,masculine
en,neuter,snail,unshaven,0.115401134,masculine
en,neuter,snail,grandfatherly,0.114030644,masculine
en,neuter,snail,red-blooded,0.054226235,masculine
en,neuter,snail,long-haired,0.11644417,masculine
en,neuter,snail,bald,0.1523944,masculine
en,neuter,snail,hunchbacked,0.052101355,masculine
en,neuter,snail,year-old,0.15816766,masculine
en,neuter,snail,bullet-headed,0.10598958,masculine
en,neuter,cat,young,0.15352473,masculine
